loan,hh,village,religion,roof,rooms,beds,electricity,ownership,leader
0,3130,3,hindu,tile,2,2,1,RENTED,0
0,3131,3,hindu,sheet,3,6,1,RENTED,0
0,3132,3,hindu,sheet,3,6,1,OWNED,0
0,3133,3,hindu,sheet,3,8,1,RENTED,0
0,3134,3,hindu,stone,5,3,1,OWNED,0
0,3135,3,hindu,sheet,3,8,1,OWNED,0
0,3136,3,hindu,rcc,6,4,1,OWNED,0
0,3137,3,hindu,stone,5,6,1,OWNED,0
1,3138,3,hindu,other,0,0,1,RENTED,0
0,3139,3,hindu,sheet,1,2,1,RENTED,0
0,3140,3,hindu,sheet,2,2,1,RENTED,0
0,3141,3,hindu,stone,4,2,1,OWNED,1
0,3142,3,hindu,tile,4,3,1,LEASED,0
0,3143,3,hindu,tile,2,2,1,OWNED,0
0,3144,3,hindu,tile,2,0,1,OWNED,0
1,3145,3,hindu,sheet,3,2,1,OWNED,0
1,3146,3,hindu,sheet,1,1,1,OWNED,0
1,3147,3,hindu,tile,3,2,1,OWNED,0
0,3148,3,hindu,tile,1,0,1,OWNED,0
0,3149,3,hindu,tile,3,2,1,OWNED,0
0,3150,3,hindu,tile,3,4,1,OWNED,1
0,3151,3,hindu,stone,2,4,1,OWNED,0
1,3152,3,hindu,sheet,3,2,1,OWNED,0
0,3153,3,islam,sheet,2,0,1,RENTED,0
0,3154,3,hindu,sheet,4,5,1,OWNED,0
0,3155,3,hindu,tile,3,0,1,OWNED,0
1,3156,3,hindu,tile,3,4,1,OWNED,0
1,3157,3,hindu,stone,3,4,1,OWNED,0
0,3158,3,hindu,tile,2,5,1,OWNED,0
1,3159,3,hindu,tile,3,4,1,GOVERNMENT,0
1,3160,3,hindu,tile,1,0,1,OWNED,0
1,3161,3,hindu,sheet,4,3,1,SHARE_OWNED,0
1,3162,3,hindu,tile,2,0,1,OWNED,0
1,3163,3,hindu,stone,3,2,1,OWNED,0
0,3164,3,hindu,stone,2,2,1,OWNED,0
0,3165,3,hindu,sheet,2,2,1,OWNED,0
1,3166,3,hindu,stone,3,2,1,SHARE_OWNED,0
1,3167,3,hindu,stone,3,1,1,RENTED,0
0,3168,3,hindu,stone,1,1,1,OWNED,1
0,3169,3,hindu,stone,2,2,1,RENTED,0
0,3170,3,hindu,sheet,2,2,1,OWNED,0
1,3171,3,hindu,stone,2,4,1,OWNED,1
0,3172,3,hindu,sheet,3,3,1,OWNED,0
1,3173,3,hindu,stone,2,1,1,OWNED,0
0,3174,3,hindu,stone,2,2,1,RENTED,0
1,3175,3,hindu,stone,3,4,1,OWNED,0
0,3176,3,hindu,tile,1,1,1,OWNED,0
0,3177,3,hindu,tile,1,1,1,OWNED,0
0,3178,3,hindu,stone,3,2,1,OWNED,0
0,3179,3,hindu,sheet,1,0,1,OWNED,0
0,3180,3,hindu,stone,5,3,1,OWNED,0
0,3181,3,hindu,sheet,2,2,1,RENTED,0
0,3182,3,hindu,sheet,3,0,1,OWNED,0
1,3183,3,hindu,tile,1,0,1,OWNED,0
0,3184,3,hindu,stone,1,1,1,OWNED,0
0,3185,3,hindu,rcc,4,2,1,OWNED,0
0,3186,3,hindu,stone,2,3,1,OWNED,0
0,3187,3,hindu,sheet,2,2,1,OWNED,1
0,3188,3,hindu,sheet,2,0,1,OWNED,0
0,3189,3,hindu,sheet,2,6,1,RENTED,0
1,3190,3,hindu,sheet,2,2,1,RENTED,0
0,3191,3,hindu,stone,2,2,1,OWNED,0
1,3192,3,hindu,stone,1,0,1,OWNED,1
0,3193,3,hindu,sheet,1,0,1,RENTED,0
1,3194,3,hindu,sheet,3,2,1,RENTED,0
0,3195,3,hindu,sheet,3,0,1,OWNED,0
0,3196,3,hindu,sheet,2,1,1,RENTED,1
0,3197,3,hindu,sheet,3,3,1,OWNED,0
0,3198,3,hindu,rcc,4,2,1,OWNED,0
0,3199,3,hindu,sheet,3,2,1,GOVERNMENT,0
0,3200,3,hindu,sheet,1,0,1,OWNED,0
0,3201,3,hindu,stone,2,2,1,RENTED,0
0,3202,3,hindu,sheet,3,2,1,OWNED,0
0,3203,3,hindu,sheet,2,2,1,GOVERNMENT,0
0,3204,3,hindu,sheet,2,1,1,GOVERNMENT,0
0,3205,3,hindu,sheet,4,2,1,OWNED,0
0,3206,3,hindu,sheet,3,1,1,GOVERNMENT,0
1,3207,3,hindu,sheet,4,3,1,GOVERNMENT,0
0,3208,3,hindu,sheet,2,0,1,OWNED,0
0,3209,3,hindu,sheet,2,2,1,OWNED,0
0,3210,3,hindu,tile,3,2,1,OWNED,0
0,3211,3,hindu,tile,2,3,1,OWNED,0
0,3212,3,hindu,tile,1,2,0,GOVERNMENT,0
0,3213,3,hindu,tile,1,2,1,OWNED,0
0,3214,3,hindu,tile,0,0,0,OWNED,0
0,3215,3,hindu,sheet,2,0,1,OWNED,0
0,3216,3,hindu,tile,1,0,1,OWNED,0
0,3217,3,hindu,tile,2,3,1,OWNED,0
0,3218,3,hindu,tile,2,2,1,GOVERNMENT,0
0,3219,3,hindu,stone,2,2,1,OWNED,0
0,3220,3,hindu,tile,0,0,1,OWNED,0
0,3221,3,hindu,tile,2,4,0,OWNED,0
0,3222,3,hindu,tile,2,1,1,OWNED,0
0,3223,3,hindu,sheet,1,1,1,OWNED,0
0,3224,3,hindu,sheet,0,0,1,OWNED,0
0,3225,3,hindu,tile,3,0,1,OWNED,0
0,3226,3,hindu,tile,2,0,1,OWNED,0
0,3227,3,hindu,tile,1,1,1,OWNED,0
0,3228,3,hindu,sheet,2,1,1,OWNED,0
0,3229,3,hindu,tile,2,2,0,OWNED,0
0,3230,3,hindu,tile,1,1,0,OWNED,0
0,3231,3,hindu,sheet,2,2,1,OWNED,0
0,3232,3,hindu,stone,2,0,1,OWNED,0
0,3233,3,hindu,sheet,2,0,1,OWNED,0
0,3234,3,hindu,stone,2,2,1,OWNED,0
0,3235,3,hindu,tile,2,1,1,OWNED,0
0,3236,3,hindu,tile,2,1,1,OWNED,0
0,3237,3,hindu,tile,1,0,1,OWNED,0
0,3238,3,hindu,tile,2,0,1,OWNED,0
0,3239,3,hindu,sheet,2,3,1,GOVERNMENT,0
0,3240,3,hindu,tile,2,0,1,OWNED,0
0,3241,3,hindu,stone,2,1,1,OWNED,0
0,3242,3,hindu,stone,0,0,1,OWNED,1
0,3243,3,hindu,tile,2,1,1,OWNED,0
0,3244,3,hindu,tile,2,0,1,OWNED,0
0,3245,3,hindu,stone,3,2,1,OWNED,0
0,3246,3,hindu,tile,2,1,1,OWNED,0
0,3247,3,hindu,tile,2,3,1,OWNED,0
0,3248,3,hindu,tile,2,0,1,OWNED,0
0,3249,3,hindu,tile,2,0,1,OWNED,0
0,3250,3,hindu,tile,2,0,1,OWNED,0
0,3251,3,hindu,tile,3,5,1,OWNED,0
0,3252,3,hindu,other,0,0,1,RENTED,0
0,3253,3,hindu,tile,2,1,1,OWNED,0
0,3254,3,hindu,stone,2,2,1,OWNED,0
0,3255,3,hindu,tile,2,0,1,OWNED,0
0,3256,3,hindu,tile,2,1,1,OWNED,0
0,3257,3,hindu,sheet,3,0,1,OWNED,0
0,3258,3,hindu,sheet,3,0,1,OWNED,0
0,3259,3,hindu,sheet,2,1,1,OWNED,0
0,3260,3,hindu,stone,2,0,1,OWNED,0
0,3261,3,hindu,tile,1,0,1,OWNED,0
0,3262,3,hindu,tile,1,0,1,OWNED,0
0,3263,3,hindu,tile,1,0,1,OWNED,0
0,3264,3,hindu,sheet,2,2,0,GOVERNMENT,0
0,3265,3,hindu,tile,2,0,1,OWNED,0
0,3266,3,hindu,tile,1,0,1,OWNED,0
0,3267,3,hindu,tile,1,0,1,OWNED,0
0,3268,3,hindu,tile,1,0,1,OWNED,0
0,3269,3,hindu,stone,2,0,1,OWNED,0
0,3270,3,hindu,tile,2,1,1,OWNED,1
0,3271,3,hindu,tile,2,0,0,OWNED,0
1,3272,3,hindu,tile,2,0,1,OWNED,0
0,3273,3,hindu,tile,2,0,1,OWNED,0
0,3274,3,hindu,rcc,5,3,1,OWNED,1
0,3275,3,hindu,stone,5,3,1,OWNED,1
0,3276,3,hindu,sheet,1,1,1,OWNED,0
0,3277,3,hindu,rcc,2,2,1,OWNED,0
0,3278,3,hindu,stone,1,1,1,OWNED,0
0,3279,3,hindu,rcc,1,1,1,OWNED,0
0,3280,3,hindu,stone,1,0,1,OWNED,0
0,3281,3,hindu,stone,1,0,1,OWNED,0
0,3282,3,hindu,stone,2,1,1,OWNED,0
0,3283,3,hindu,stone,2,1,1,OWNED,0
0,3284,3,hindu,sheet,1,1,1,OWNED,0
0,3285,3,hindu,sheet,2,1,1,OWNED,0
0,3286,3,hindu,stone,1,1,1,OWNED,0
0,3287,3,hindu,stone,2,2,1,OWNED,0
0,3288,3,hindu,tile,2,1,1,OWNED,0
0,3289,3,hindu,tile,2,1,1,OWNED,0
0,3290,3,hindu,rcc,3,3,1,OWNED,0
0,3291,3,hindu,sheet,2,0,1,LEASED,0
0,3292,3,hindu,stone,3,2,1,OWNED,0
0,4001,4,hindu,sheet,2,2,1,OWNED,0
0,4002,4,hindu,sheet,2,2,1,OWNED,0
0,4003,4,hindu,sheet,1,4,1,OWNED,0
0,4004,4,hindu,rcc,4,2,1,OWNED,0
0,4005,4,islam,sheet,1,1,1,OWNED,0
0,4006,4,hindu,rcc,2,2,1,OWNED,0
0,4007,4,hindu,stone,3,5,1,OWNED,0
0,4008,4,islam,tile,1,2,1,OWNED,0
0,4009,4,islam,tile,1,1,1,OWNED,0
0,4010,4,islam,stone,2,2,1,OWNED,1
0,4011,4,islam,stone,2,2,1,OWNED,0
0,4012,4,islam,stone,2,2,1,OWNED,0
0,4013,4,islam,sheet,1,1,1,RENTED,0
0,4014,4,islam,sheet,1,0,1,OWNED,0
0,4015,4,hindu,rcc,3,4,1,OWNED,0
0,4016,4,hindu,rcc,1,0,1,OWNED,0
0,4017,4,hindu,stone,2,2,1,OWNED,0
0,4018,4,hindu,tile,2,1,1,OWNED,0
0,4019,4,hindu,stone,2,0,1,OWNED,0
0,4020,4,hindu,sheet,1,0,1,OWNED,0
0,4021,4,hindu,sheet,2,1,1,OWNED,0
0,4022,4,hindu,sheet,1,0,1,OWNED,0
0,4023,4,hindu,tile,1,0,1,OWNED,0
0,4024,4,hindu,tile,2,1,1,OWNED,0
0,4025,4,hindu,tile,2,0,1,OWNED,0
0,4026,4,hindu,tile,1,0,1,OWNED,0
0,4027,4,hindu,sheet,2,0,1,OWNED,0
0,4028,4,hindu,rcc,1,8,1,OWNED,0
0,4029,4,hindu,rcc,2,1,1,OWNED,0
0,4030,4,hindu,rcc,2,5,1,OWNED,1
0,4031,4,hindu,tile,2,4,1,OWNED,0
0,4032,4,hindu,rcc,2,1,1,OWNED,0
0,4033,4,hindu,tile,1,2,1,OWNED,0
0,4034,4,hindu,tile,2,1,1,OWNED,0
0,4035,4,hindu,tile,1,1,1,OWNED,0
0,4036,4,hindu,tile,1,4,1,OWNED,0
0,4037,4,hindu,sheet,2,3,1,OWNED,0
0,4038,4,hindu,stone,2,1,1,OWNED,0
0,4039,4,hindu,tile,1,0,1,OWNED,0
0,4040,4,hindu,rcc,1,4,1,OWNED,0
0,4041,4,hindu,sheet,1,0,1,RENTED,0
0,4042,4,hindu,sheet,1,1,1,RENTED,0
0,4043,4,hindu,tile,1,0,1,RENTED,0
0,4044,4,hindu,tile,1,0,1,RENTED,0
0,4045,4,hindu,stone,1,0,1,RENTED,0
0,4046,4,hindu,stone,1,1,1,RENTED,0
0,4047,4,hindu,stone,1,0,1,OWNED,0
0,4048,4,hindu,stone,2,0,1,RENTED,0
0,4049,4,hindu,stone,1,2,1,OWNED,0
0,4050,4,hindu,sheet,1,0,1,RENTED,0
0,4051,4,hindu,sheet,1,0,1,LEASED,0
0,4052,4,hindu,sheet,1,0,1,RENTED,0
0,4053,4,hindu,tile,1,0,1,OWNED,1
0,4054,4,hindu,tile,1,0,1,OWNED,0
0,4055,4,hindu,rcc,2,3,1,OWNED,1
0,4056,4,hindu,tile,1,0,1,OWNED,0
0,4057,4,hindu,tile,1,2,1,OWNED,0
0,4058,4,hindu,sheet,2,0,1,OWNED,0
0,4059,4,hindu,tile,4,5,1,OWNED,0
0,4060,4,hindu,tile,2,0,1,OWNED,0
0,4061,4,hindu,sheet,3,1,1,OWNED,0
0,4062,4,hindu,tile,1,2,1,OWNED,0
0,4063,4,hindu,other,1,0,1,OWNED,0
0,4064,4,hindu,sheet,1,1,1,OWNED,1
0,4065,4,hindu,sheet,1,0,1,OWNED,0
0,4066,4,hindu,tile,1,0,1,OWNED,0
0,4067,4,hindu,sheet,2,2,1,OWNED,0
0,4068,4,hindu,tile,1,1,1,OWNED,0
0,4069,4,hindu,tile,2,0,1,OWNED,0
1,4070,4,hindu,stone,1,5,1,OWNED,0
0,4071,4,hindu,tile,1,0,1,OWNED,0
0,4073,4,hindu,sheet,1,2,1,OWNED,0
0,4074,4,hindu,rcc,3,4,1,OWNED,1
0,4075,4,hindu,rcc,2,4,1,OWNED,0
0,4076,4,hindu,rcc,4,6,1,OWNED,1
0,4077,4,hindu,rcc,1,2,1,OWNED,0
0,4078,4,hindu,rcc,2,1,1,OWNED,0
0,4079,4,hindu,rcc,1,4,1,OWNED,0
0,4080,4,hindu,sheet,1,1,1,OWNED,0
0,4081,4,islam,sheet,1,0,1,LEASED,0
0,4082,4,hindu,sheet,2,0,1,OWNED,0
0,4083,4,hindu,sheet,2,0,1,OWNED,0
0,4084,4,hindu,sheet,1,1,1,OWNED,0
0,4085,4,hindu,stone,2,2,1,OWNED,0
0,4086,4,hindu,sheet,2,0,1,OWNED,1
0,4087,4,hindu,sheet,3,3,1,RENTED,0
0,4088,4,hindu,sheet,3,2,1,RENTED,0
0,4089,4,islam,rcc,1,2,1,OWNED,0
0,4090,4,islam,rcc,3,2,1,OWNED,0
0,4091,4,islam,rcc,1,2,1,OWNED,0
0,4092,4,hindu,stone,2,0,1,OWNED,0
1,4093,4,hindu,tile,2,4,1,OWNED,0
1,4094,4,hindu,sheet,2,2,1,OWNED,0
0,4095,4,hindu,sheet,2,1,1,RENTED,0
0,4096,4,hindu,sheet,0,0,1,OWNED,0
0,4097,4,hindu,sheet,3,4,1,OWNED,0
1,4098,4,hindu,sheet,1,0,1,OWNED,1
0,4099,4,hindu,sheet,2,2,1,OWNED,0
0,4100,4,hindu,sheet,2,0,1,OWNED,0
0,4101,4,hindu,sheet,1,2,0,OWNED,0
1,4102,4,hindu,sheet,4,8,1,OWNED,0
1,4103,4,hindu,thatch,2,0,1,OWNED,0
1,4104,4,hindu,tile,2,2,0,OWNED,0
0,4105,4,hindu,tile,1,0,1,OWNED,0
1,4106,4,hindu,tile,3,0,1,OWNED,0
0,4107,4,hindu,tile,1,0,1,OWNED,0
1,4108,4,hindu,tile,1,0,1,OWNED,0
1,4109,4,hindu,tile,2,1,1,OWNED,0
0,4110,4,hindu,tile,3,2,1,OWNED,0
0,4111,4,hindu,sheet,2,0,1,OWNED,0
0,4112,4,hindu,sheet,3,4,1,OWNED,0
0,4113,4,hindu,sheet,2,0,1,OWNED,1
1,4114,4,hindu,sheet,2,2,1,OWNED,1
1,4115,4,hindu,tile,1,0,1,OWNED,0
0,4116,4,hindu,tile,2,1,1,OWNED,0
0,4117,4,hindu,sheet,2,0,1,OWNED,0
0,4118,4,hindu,rcc,2,0,0,OWNED,0
0,4119,4,hindu,tile,1,1,1,OWNED,0
0,4120,4,hindu,tile,2,1,1,OWNED,0
0,4121,4,hindu,tile,2,0,1,OWNED,0
0,4122,4,hindu,tile,1,0,1,OWNED,0
0,4123,4,hindu,tile,1,0,1,OWNED,0
0,4124,4,hindu,sheet,3,1,1,OWNED,0
0,4125,4,hindu,sheet,1,0,1,OWNED,0
0,4126,4,hindu,tile,2,0,1,GOVERNMENT,0
1,4127,4,hindu,sheet,2,0,1,OWNED,0
0,4128,4,hindu,tile,3,3,1,OWNED,0
0,4129,4,hindu,stone,1,0,1,OWNED,0
0,4130,4,hindu,tile,0,0,1,OWNED,0
0,4131,4,hindu,sheet,1,2,1,OWNED,0
0,4132,4,hindu,tile,3,0,1,OWNED,0
0,4133,4,hindu,tile,2,10,1,OWNED,0
1,4134,4,hindu,tile,2,2,1,OWNED,0
0,4135,4,hindu,tile,2,2,1,OWNED,0
0,4136,4,hindu,tile,1,1,1,OWNED,0
0,4137,4,hindu,sheet,3,2,1,OWNED,0
0,4138,4,hindu,tile,2,1,1,OWNED,0
0,4139,4,hindu,tile,2,0,1,OWNED,0
0,4140,4,hindu,tile,3,2,1,OWNED,0
0,4141,4,hindu,tile,2,0,1,OWNED,0
0,4142,4,hindu,sheet,2,0,1,SHARE_OWNED,0
1,4143,4,hindu,sheet,2,1,1,OWNED,1
0,4144,4,hindu,sheet,3,2,1,OWNED,0
0,4145,4,hindu,sheet,2,1,1,OWNED,0
0,4146,4,hindu,sheet,2,3,1,OWNED,0
0,4147,4,hindu,sheet,2,2,1,OWNED,0
0,4148,4,hindu,stone,3,3,1,OWNED,0
0,4149,4,hindu,rcc,2,6,1,SHARE_OWNED,1
0,4150,4,hindu,rcc,4,1,1,OWNED,0
0,4151,4,hindu,stone,2,1,1,RENTED,0
0,4152,4,hindu,stone,3,4,1,OWNED,0
0,4153,4,hindu,stone,2,2,1,OWNED,0
0,4154,4,hindu,stone,5,6,1,OWNED,0
0,4155,4,hindu,sheet,2,5,1,OWNED,0
0,4156,4,hindu,sheet,2,0,1,OWNED,0
0,4157,4,hindu,stone,1,0,1,OWNED,0
0,4158,4,hindu,tile,2,2,1,OWNED,0
0,4159,4,islam,sheet,3,4,1,RENTED,0
0,4160,4,hindu,stone,2,2,1,RENTED,0
0,4161,4,hindu,sheet,1,0,1,OWNED,0
0,4162,4,hindu,sheet,1,0,1,RENTED,0
0,4163,4,hindu,stone,3,2,1,OWNED,0
0,4164,4,hindu,sheet,2,4,1,RENTED,0
0,4165,4,hindu,sheet,0,0,1,RENTED,0
0,4166,4,hindu,sheet,0,0,1,RENTED,0
0,4167,4,hindu,sheet,1,0,1,OWNED,0
0,4168,4,hindu,sheet,2,2,1,RENTED,1
0,4169,4,hindu,stone,5,3,1,OWNED,0
0,4170,4,hindu,sheet,3,2,1,OWNED,0
0,4171,4,hindu,rcc,3,4,1,OWNED,0
0,4172,4,hindu,sheet,2,2,1,OWNED,0
0,4173,4,hindu,tile,1,2,1,OWNED,0
0,4174,4,hindu,tile,2,2,1,OWNED,1
0,4175,4,hindu,tile,0,0,1,OWNED,0
0,4176,4,hindu,sheet,3,2,1,OWNED,0
0,4177,4,hindu,rcc,4,4,1,OWNED,0
0,4178,4,hindu,stone,0,0,1,OWNED,0
0,4179,4,hindu,sheet,2,2,1,OWNED,0
0,4180,4,hindu,sheet,2,2,1,OWNED,0
0,4181,4,islam,sheet,1,4,1,RENTED,0
0,4182,4,hindu,sheet,2,6,1,OWNED,0
0,4183,4,hindu,sheet,0,1,1,OWNED,0
0,4184,4,hindu,tile,2,0,1,OWNED,0
0,4185,4,hindu,tile,4,4,1,OWNED,0
0,4186,4,hindu,rcc,4,4,1,OWNED,0
0,4187,4,hindu,rcc,2,1,1,RENTED,0
0,4188,4,hindu,sheet,2,2,1,OWNED,1
0,4189,4,islam,sheet,2,2,1,RENTED,0
0,4190,4,hindu,sheet,0,0,1,OWNED,0
0,4191,4,hindu,sheet,2,2,1,OWNED,0
0,4192,4,islam,sheet,1,0,1,OWNED,0
0,4193,4,islam,sheet,2,3,1,RENTED,0
0,4194,4,hindu,sheet,1,0,1,OWNED,0
0,4195,4,hindu,sheet,6,2,1,RENTED,0
0,4197,4,hindu,sheet,2,3,1,OWNED,0
0,4198,4,hindu,sheet,3,2,1,RENTED,0
0,4199,4,hindu,sheet,2,1,1,RENTED,0
0,4200,4,islam,stone,2,2,1,RENTED,0
0,4201,4,hindu,stone,0,0,1,LEASED,0
0,4202,4,hindu,sheet,2,1,1,OWNED,0
0,4203,4,hindu,sheet,2,2,1,RENTED,0
0,4204,4,hindu,sheet,1,0,1,RENTED,0
0,4205,4,hindu,sheet,1,0,1,OWNED,0
0,4206,4,islam,sheet,2,2,1,RENTED,0
0,4207,4,hindu,sheet,3,1,1,OWNED,0
0,4208,4,hindu,stone,2,1,1,RENTED,0
1,4209,4,hindu,sheet,2,2,1,OWNED,0
0,4210,4,hindu,sheet,4,4,1,OWNED,0
0,4211,4,hindu,sheet,2,1,1,OWNED,0
0,4212,4,hindu,sheet,1,0,1,RENTED,0
0,4213,4,hindu,rcc,7,2,1,OWNED,1
0,4214,4,hindu,stone,2,1,1,RENTED,0
0,4215,4,hindu,other,1,0,1,RENTED,0
0,4216,4,hindu,sheet,3,1,1,OWNED,0
0,4217,4,hindu,sheet,4,6,1,OWNED,0
0,4218,4,hindu,sheet,1,2,1,OWNED,0
0,4219,4,hindu,sheet,4,6,1,OWNED,1
0,4220,4,hindu,stone,2,2,1,OWNED,0
0,4221,4,hindu,stone,2,2,1,OWNED,0
0,4222,4,hindu,sheet,3,2,1,OWNED,0
0,4223,4,hindu,sheet,3,6,1,OWNED,0
0,4224,4,hindu,sheet,4,3,1,OWNED,0
0,4225,4,hindu,sheet,0,0,1,OWNED,0
0,4226,4,hindu,tile,1,2,1,OWNED,0
0,4227,4,hindu,sheet,3,4,1,OWNED,0
0,4228,4,hindu,stone,3,6,1,OWNED,0
0,4229,4,hindu,other,4,3,1,RENTED,0
0,4230,4,hindu,sheet,3,2,1,OWNED,0
0,4231,4,hindu,stone,5,3,1,OWNED,0
0,4232,4,hindu,rcc,2,1,1,OWNED,0
0,4233,4,hindu,tile,0,0,1,OWNED,0
0,4234,4,hindu,tile,1,0,1,OWNED,0
1,4235,4,hindu,stone,1,0,1,OWNED,0
0,4236,4,islam,tile,1,0,0,OWNED,0
0,4237,4,hindu,sheet,1,1,1,OWNED,0
0,4238,4,hindu,tile,3,0,1,OWNED,0
0,4239,4,hindu,tile,10,8,1,OWNED,0
0,12001,12,hindu,stone,2,1,1,OWNED,0
0,12002,12,hindu,sheet,1,1,1,OWNED,1
0,12003,12,hindu,stone,5,2,1,OWNED,1
0,12004,12,hindu,rcc,4,5,1,OWNED,1
0,12005,12,hindu,stone,6,1,1,OWNED,0
0,12006,12,hindu,rcc,4,1,1,OWNED,0
0,12007,12,hindu,stone,1,0,1,OWNED,0
0,12008,12,hindu,rcc,3,2,1,OWNED,0
0,12009,12,islam,stone,3,0,1,OWNED,0
0,12010,12,islam,rcc,2,2,1,OWNED,0
0,12011,12,islam,stone,2,1,1,OWNED,0
0,12012,12,islam,stone,3,0,1,OWNED,0
0,12013,12,islam,stone,4,2,1,OWNED,0
0,12014,12,hindu,rcc,2,2,1,OWNED,0
1,12015,12,islam,sheet,2,0,1,OWNED,0
0,12016,12,islam,stone,2,2,1,OWNED,0
0,12017,12,islam,stone,2,0,1,OWNED,0
0,12018,12,islam,stone,1,1,1,RENTED,1
1,12019,12,hindu,thatch,2,0,1,OWNED,0
0,12020,12,hindu,stone,2,0,1,OWNED,0
0,12021,12,hindu,stone,2,0,1,OWNED,1
0,12022,12,islam,stone,3,0,1,OWNED,0
0,12023,12,islam,stone,4,0,1,OWNED,0
0,12024,12,islam,stone,1,0,1,OWNED,0
0,12025,12,islam,stone,2,0,1,OWNED,1
0,12026,12,islam,stone,2,0,1,OWNED,0
0,12027,12,hindu,rcc,3,2,1,OWNED,0
0,12028,12,hindu,stone,2,1,1,OWNED,0
0,12029,12,islam,stone,1,1,0,OWNED,0
0,12030,12,islam,sheet,1,0,1,OWNED,0
1,12031,12,hindu,stone,2,0,1,OWNED,0
0,12032,12,hindu,stone,2,0,1,OWNED,1
0,12033,12,islam,other,2,0,1,OWNED,0
0,12034,12,islam,stone,2,0,1,OWNED,0
1,12035,12,islam,stone,3,3,1,OWNED,1
0,12036,12,hindu,stone,2,0,1,OWNED,0
0,12037,12,hindu,stone,4,0,1,OWNED,1
0,12038,12,islam,rcc,4,1,1,OWNED,0
1,12039,12,islam,stone,2,0,1,OWNED,0
1,12040,12,islam,stone,2,0,1,OWNED,0
0,12041,12,islam,tile,1,0,1,OWNED,0
1,12042,12,islam,sheet,0,0,1,OWNED,0
1,12043,12,hindu,tile,1,0,1,OWNED,0
0,12044,12,islam,stone,1,0,1,OWNED,0
1,12045,12,islam,sheet,1,0,1,OWNED,0
1,12046,12,islam,stone,1,0,1,OWNED,0
1,12047,12,hindu,stone,1,0,1,OWNED,1
0,12048,12,islam,tile,0,0,1,RENTED,0
0,12049,12,islam,sheet,1,0,1,OWNED,0
0,12050,12,islam,stone,2,0,0,OWNED,0
1,12051,12,hindu,stone,3,0,1,GOVERNMENT,0
1,12052,12,hindu,stone,2,0,1,GOVERNMENT,0
1,12053,12,hindu,stone,2,0,1,OWNED,0
1,12054,12,hindu,stone,3,0,1,OWNED,0
1,12055,12,hindu,rcc,3,2,1,OWNED,0
1,12056,12,hindu,stone,2,0,1,OWNED,0
1,12057,12,hindu,stone,3,4,1,OWNED,0
1,12058,12,hindu,stone,3,2,1,OWNED,0
1,12059,12,christian,thatch,2,0,1,OWNED,0
1,12060,12,hindu,stone,1,0,1,OWNED,0
0,12061,12,hindu,stone,2,1,1,OWNED,0
0,12062,12,hindu,sheet,1,0,1,OWNED,0
1,12063,12,hindu,stone,3,0,1,OWNED,0
1,12064,12,hindu,stone,3,0,1,OWNED,0
0,12065,12,hindu,stone,2,0,1,OWNED,1
0,12066,12,hindu,stone,3,1,1,OWNED,0
0,12067,12,hindu,sheet,2,0,1,OWNED,0
1,12068,12,islam,sheet,2,3,1,OWNED,0
1,12069,12,islam,rcc,3,2,1,OWNED,0
1,12070,12,hindu,sheet,2,0,1,OWNED,1
0,12071,12,islam,stone,2,0,1,OWNED,0
0,12072,12,islam,stone,1,0,1,OWNED,0
1,12073,12,hindu,stone,1,0,1,OWNED,0
0,12074,12,islam,stone,1,0,1,GOVERNMENT,0
0,12075,12,islam,stone,2,0,1,OWNED,0
1,12076,12,hindu,stone,2,0,1,OWNED,1
1,12077,12,hindu,stone,2,0,1,OWNED,0
1,12078,12,hindu,stone,1,0,1,OWNED,0
0,12079,12,hindu,rcc,5,3,1,OWNED,0
0,12080,12,hindu,rcc,3,1,1,OWNED,0
0,12081,12,islam,stone,2,0,1,OWNED,0
1,12082,12,hindu,rcc,2,1,1,OWNED,1
0,12083,12,hindu,rcc,2,0,1,OWNED,0
0,12084,12,hindu,stone,3,2,1,OWNED,0
0,12085,12,hindu,sheet,1,0,1,OWNED,0
0,12086,12,hindu,stone,1,0,1,OWNED,0
0,12087,12,hindu,sheet,3,0,1,OWNED,0
0,12088,12,hindu,stone,4,1,1,OWNED,0
0,12089,12,hindu,rcc,5,2,1,OWNED,1
0,12090,12,hindu,rcc,5,3,1,OWNED,0
0,12091,12,hindu,rcc,2,2,1,OWNED,1
0,12092,12,hindu,rcc,2,1,1,OWNED,0
0,12093,12,hindu,stone,3,1,1,OWNED,1
0,12094,12,hindu,stone,1,0,1,OWNED,1
0,12095,12,hindu,stone,2,0,0,OWNED,0
0,12096,12,hindu,stone,3,2,0,OWNED,0
0,12097,12,islam,stone,1,1,1,SHARE_OWNED,0
1,12098,12,islam,stone,2,0,1,SHARE_OWNED,0
0,12099,12,islam,stone,4,0,0,OWNED,0
0,12100,12,islam,stone,1,0,0,OWNED,0
0,12101,12,islam,stone,1,0,1,OWNED,0
0,12102,12,islam,stone,1,0,0,OWNED,0
0,12103,12,islam,stone,2,0,1,OWNED,0
0,12104,12,islam,stone,2,0,0,SHARE_OWNED,0
0,12105,12,islam,other,2,0,0,OWNED,0
0,12106,12,hindu,stone,2,0,0,RENTED,0
0,12107,12,hindu,stone,1,0,0,OWNED,0
0,12108,12,hindu,stone,3,2,1,OWNED,1
