CS_PropertyID,cluster,size,empl_gr,Rent,leasing_rate,stories,age,renovated,class_a,class_b,LEED,Energystar,green_rating,net,amenities,cd_total_07,hd_total07,total_dd_07,Precipitation,Gas_Costs,Electricity_Costs,cluster_rent
1216862,20,309686,,18.62,86.14,8,81,1,0,1,0,0,0,0,0,921,5908,6829,58.02,0.013425469,0.041119578,19.67
1183800,20,330901,,19.34,97.65,30,18,0,1,0,0,0,0,0,0,921,5908,6829,58.02,0.013425469,0.041119578,19.67
1211834,20,187190,,20,94.66,9,52,0,0,1,0,0,0,0,1,921,5908,6829,58.02,0.013425469,0.041119578,19.67
1211865,20,598540,,20.61,96.79,26,33,1,1,0,0,0,0,0,1,921,5908,6829,58.02,0.013425469,0.041119578,19.67
1215530,20,281189,,20.8,72.37,17,18,0,1,0,0,0,0,0,1,921,5908,6829,58.02,0.013425469,0.041119578,19.67
1211751,20,391234,,21.5,42.6,23,26,0,1,0,0,0,0,0,1,921,5908,6829,58.02,0.013425469,0.041119578,19.67
826141,20,673061,,21.98,85.07,29,23,0,1,0,0,0,0,0,1,921,5908,6829,58.02,0.013425469,0.041119578,19.67
1211897,20,108000,,22,0,3,1,0,0,1,0,0,0,0,0,921,5908,6829,58.02,0.013425469,0.041119578,19.67
1215914,20,818000,,22.58,95.51,38,27,0,1,0,0,0,0,0,1,921,5908,6829,58.02,0.013425469,0.041119578,19.67
1212003,20,221410,,23,58.23,18,45,1,1,0,0,0,0,0,1,921,5908,6829,58.02,0.013425469,0.041119578,19.67
1211838,20,258721,,24,86.82,20,44,0,1,0,0,0,0,0,1,921,5908,6829,58.02,0.013425469,0.041119578,19.67
1152870,20,379914,,24.5,95.9,14,20,1,1,0,0,0,0,0,0,921,5908,6829,58.02,0.013425469,0.041119578,19.67
1215918,20,277120,,24.53,73.35,18,18,0,1,0,0,0,0,0,1,921,5908,6829,58.02,0.013425469,0.041119578,19.67
48101,22,465363,1.97,32.04,67.2,27,19,0,1,0,0,1,1,0,1,130,2739,2869,22.71,0.0103,0.0378,33
320642,22,53577,1.97,24,100,14,90,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,33
320406,22,233654,1.97,25,81.39,28,77,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,33
320573,22,22355,1.97,26,80,5,66,1,0,0,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,33
320577,22,30000,1.97,27,83.25,5,100,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,33
320635,22,64955,1.97,27,72.02,7,83,1,0,0,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,33
320876,22,30000,1.97,27,100,7,80,0,0,0,0,0,0,1,0,130,2739,2869,22.71,0.01029615,0.037807737,33
323202,22,24250,1.97,29.23,96.82,4,100,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,33
44637,22,572041,1.97,30,95.52,22,85,0,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,33
89098,22,15832,1.97,30,68.85,6,99,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,33
402791,22,4000,1.97,30,0,3,99,0,0,0,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,33
36158,22,128838,1.97,30.37,89.35,14,94,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,33
320640,22,99465,1.97,30.5,98.46,21,85,0,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,33
321040,22,57000,1.97,32,85.26,6,100,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,33
320756,22,65000,1.97,33,98.96,8,93,0,0,0,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,33
321423,22,19000,1.97,33,100,5,100,0,0,0,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,33
323237,22,39900,1.97,34.75,100,7,100,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,33
43473,22,15150,1.97,35,100,6,100,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,33
320877,22,33000,1.97,35,84.85,6,100,0,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,33
321023,22,37544,1.97,35.5,88.7,10,97,0,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,33
320507,22,373470,1.97,36,98.23,8,79,1,1,0,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,33
320643,22,71345,1.97,37.5,100,15,100,1,0,1,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,33
320426,22,240546,1.97,38,88.38,17,27,0,1,0,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,33
320630,22,623352,1.97,38,83.1,38,28,0,1,0,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,33
87648,22,180000,1.97,39.56,41.58,14,99,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,33
320637,22,486711,1.97,41.5,83.81,42,32,0,1,0,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,33
320405,22,303645,1.97,43,100,18,48,1,1,0,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,33
320618,22,249918,1.97,43.01,67.08,22,17,0,1,0,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,33
320628,22,220000,1.97,45,91.92,26,21,0,1,0,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,33
320641,22,428420,1.97,45.95,100,30,29,0,1,0,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,33
171708,23,90045,1.15,19.79,85.59,3,20,0,1,0,0,1,1,1,0,1299,4796,6095,52.08,0.0128,0.0341,20.825
171706,23,177820,1.15,21.86,95.13,3,18,0,1,0,0,0,0,1,1,1299,4796,6095,52.08,0.012813425,0.034056272,20.825
171707,23,146448,1.15,22,61.47,3,21,0,1,0,0,0,0,0,0,1299,4796,6095,52.08,0.012813425,0.034056272,20.825
246750,25,490803,2.38,31.8,80.81,20,25,1,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,30
246774,25,321800,2.38,28.2,53.11,15,35,0,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,30
479467,26,1117000,3.86,26,100,60,15,0,1,0,1,0,1,0,1,1929,2891,4820,52.84,0.0139,0.021,19.635
479402,26,88993,3.86,10,93.19,5,79,1,0,1,0,0,0,0,0,1929,2891,4820,52.84,0.013879566,0.021014068,19.635
479433,26,25184,3.86,13.5,78.16,2,57,1,0,1,0,0,0,0,0,1929,2891,4820,52.84,0.013879566,0.021014068,19.635
479420,26,22400,3.86,15.6,80.84,7,82,1,0,0,0,0,0,0,0,1929,2891,4820,52.84,0.013879566,0.021014068,19.635
502638,26,30520,3.86,17,85.91,3,77,1,0,1,0,0,0,0,0,1929,2891,4820,52.84,0.013879566,0.021014068,19.635
479416,26,210426,3.86,19.5,95.97,17,45,1,1,0,0,0,0,0,0,1929,2891,4820,52.84,0.013879566,0.021014068,19.635
479418,26,172385,3.86,19.5,79.5,17,83,1,0,1,0,0,0,0,1,1929,2891,4820,52.84,0.013879566,0.021014068,19.635
479452,26,163742,3.86,19.77,89.97,16,50,0,0,1,0,0,0,0,1,1929,2891,4820,52.84,0.013879566,0.021014068,19.635
479413,26,529817,3.86,22,99.16,20,24,1,1,0,0,0,0,0,1,1929,2891,4820,52.84,0.013879566,0.021014068,19.635
479473,26,475043,3.86,22,96.87,23,21,1,1,0,0,0,0,0,1,1929,2891,4820,52.84,0.013879566,0.021014068,19.635
479447,26,716000,3.86,22.05,99.09,30,36,0,0,1,0,0,0,0,1,1929,2891,4820,52.84,0.013879566,0.021014068,19.635
479436,26,625026,3.86,28,98.51,27,26,1,1,0,0,0,0,0,1,1929,2891,4820,52.84,0.013879566,0.021014068,19.635
479410,26,23294,3.86,29.14,63.78,2,93,1,0,0,0,0,0,0,1,1929,2891,4820,52.84,0.013879566,0.021014068,19.635
1029816,28,413895,2.06,11.75,78.76,25,22,0,1,0,0,1,1,0,1,1073,7171,8244,23.16,0.0102,0.0206,9
1289797,28,197000,2.06,5.5,64.88,8,27,0,0,1,0,0,0,0,1,1073,7171,8244,23.16,0.01017769,0.020574443,9
1029911,28,38673,2.06,6,56.82,4,60,0,0,1,0,0,0,0,0,1073,7171,8244,23.16,0.01017769,0.020574443,9
1029479,28,115452,2.06,6.5,77.02,9,25,1,0,1,0,0,0,0,0,1073,7171,8244,23.16,0.01017769,0.020574443,9
1029570,28,259000,2.06,8,85.62,12,98,0,0,1,0,0,0,0,1,1073,7171,8244,23.16,0.01017769,0.020574443,9
1029794,28,198716,2.06,8,78.03,13,85,0,0,1,0,0,0,0,0,1073,7171,8244,23.16,0.01017769,0.020574443,9
1029892,28,157600,2.06,8,86.6,12,91,0,0,1,0,0,0,0,0,1073,7171,8244,23.16,0.01017769,0.020574443,9
1289830,28,178858,2.06,8.93,86.92,12,78,0,0,1,0,0,0,0,1,1073,7171,8244,23.16,0.01017769,0.020574443,9
766407,28,537000,2.06,9,92.82,17,45,1,0,1,0,0,0,0,1,1073,7171,8244,23.16,0.01017769,0.020574443,9
1029443,28,23210,2.06,9,62.09,5,107,1,0,0,0,0,0,0,0,1073,7171,8244,23.16,0.01017769,0.020574443,9
1029848,28,141558,2.06,9,77.52,26,78,1,0,1,0,0,0,0,0,1073,7171,8244,23.16,0.01017769,0.020574443,9
1034029,28,350547,2.06,9,88,12,81,1,0,1,0,0,0,0,1,1073,7171,8244,23.16,0.01017769,0.020574443,9
1036680,28,299908,2.06,9,84.77,14,41,1,0,1,0,0,0,0,1,1073,7171,8244,23.16,0.01017769,0.020574443,9
1129684,28,96476,2.06,9,77,12,81,1,0,1,0,0,0,0,0,1073,7171,8244,23.16,0.01017769,0.020574443,9
766428,28,276000,2.06,10,87.47,13,45,1,0,1,0,0,0,0,1,1073,7171,8244,23.16,0.01017769,0.020574443,9
1035248,28,300000,2.06,10,87.95,18,84,0,0,1,0,0,0,0,0,1073,7171,8244,23.16,0.01017769,0.020574443,9
1029658,28,1308000,2.06,11.64,94.03,52,35,1,1,0,0,0,0,1,1,1073,7171,8244,23.16,0.01017769,0.020574443,9
1029857,28,415824,2.06,11.77,93.07,20,37,1,0,1,0,0,0,0,0,1073,7171,8244,23.16,0.01017769,0.020574443,9
1025843,28,438197,2.06,12,76.33,16,20,1,0,1,0,0,0,0,0,1073,7171,8244,23.16,0.01017769,0.020574443,9
1029452,28,235441,2.06,14,87.14,11,122,0,0,1,0,0,0,0,0,1073,7171,8244,23.16,0.01017769,0.020574443,9
1029506,28,109942,2.06,14.5,82.15,12,78,0,0,1,0,0,0,0,0,1073,7171,8244,23.16,0.01017769,0.020574443,9
1029515,28,393902,2.06,14.5,85.81,27,47,1,1,0,0,0,0,0,1,1073,7171,8244,23.16,0.01017769,0.020574443,9
1039722,28,315783,2.06,14.5,91.06,36,20,1,1,0,0,0,0,0,1,1073,7171,8244,23.16,0.01017769,0.020574443,9
1013868,28,592953,2.06,15.5,95.14,40,18,0,1,0,0,0,0,0,0,1073,7171,8244,23.16,0.01017769,0.020574443,9
1029565,28,1081641,2.06,15.5,98.75,50,24,0,1,0,0,0,0,0,1,1073,7171,8244,23.16,0.01017769,0.020574443,9
86081,29,388325,4.72,23,76.82,22,22,0,1,0,0,1,1,0,1,3939,376,4315,42.57,0.0137,0.029,20.49
380531,29,10000,4.72,15.9,44.5,2,87,1,0,0,0,0,0,0,0,3939,376,4315,42.57,0.013731491,0.029044549,20.49
110000,29,46182,4.72,19,68.86,6,33,1,0,1,0,0,0,0,1,3939,376,4315,42.57,0.013731491,0.029044549,20.49
380519,29,509701,4.72,19.21,87.04,36,35,1,1,0,0,0,0,0,1,3939,376,4315,42.57,0.013731491,0.029044549,20.49
380475,29,515965,4.72,20,65.94,31,19,0,1,0,0,0,0,0,1,3939,376,4315,42.57,0.013731491,0.029044549,20.49
380557,29,745911,4.72,20.98,77.73,38,26,1,1,0,0,0,0,0,1,3939,376,4315,42.57,0.013731491,0.029044549,20.49
380221,29,789636,4.72,24.5,93.15,40,21,0,1,0,0,0,0,0,1,3939,376,4315,42.57,0.013731491,0.029044549,20.49
380226,29,552080,4.72,27,97.62,42,15,0,1,0,0,0,0,0,1,3939,376,4315,42.57,0.013731491,0.029044549,20.49
324738,32,326174,1.97,28.59,82.62,6,25,0,0,1,0,1,1,0,0,130,2739,2869,22.71,0.0103,0.0378,25.5
329534,32,50160,1.97,16.47,5.1,11,92,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,25.5
328730,32,7552,1.97,18,66.9,3,78,1,0,0,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,25.5
329415,32,25000,1.97,19.8,62.78,4,92,0,0,0,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,25.5
324765,32,77000,1.97,20.74,87.35,16,80,0,0,1,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,25.5
5513026,32,16280,1.97,21,92.44,4,18,0,0,0,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,25.5
328244,32,54553,1.97,21.59,38.57,7,83,1,0,1,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,25.5
324744,32,73312,1.97,21.6,75.35,10,96,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,25.5
51396,32,60000,1.97,23.08,82.11,4,95,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,25.5
325464,32,136769,1.97,23.4,77.55,10,81,1,1,0,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,25.5
328584,32,28000,1.97,24,97.86,3,20,0,0,0,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,25.5
326289,32,19474,1.97,25.2,85.42,7,93,1,0,0,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,25.5
324764,32,82298,1.97,25.8,24.58,20,101,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,25.5
117990,32,20000,1.97,26.92,21,4,21,0,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,25.5
110824,32,325000,1.97,27.87,83.05,15,50,0,1,0,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,25.5
326298,32,24681,1.97,28.8,100,3,21,0,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,25.5
326303,32,17103,1.97,28.8,95.74,3,97,0,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,25.5
324747,32,183178,1.97,28.97,85.31,11,17,0,1,0,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,25.5
324743,32,238392,1.97,30.09,66.46,10,35,1,1,0,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,25.5
532350,32,676596,1.97,30.72,99.01,20,5,0,1,0,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,25.5
324739,32,580000,1.97,36,93.65,24,17,0,1,0,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,25.5
246763,33,113352,2.38,31.8,92.62,6,23,0,1,0,0,1,1,0,0,684,1419,2103,22.71,0.0103,0.0378,28.2
246849,33,40000,2.38,23.4,78.74,2,19,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,28.2
249413,33,100890,2.38,26.4,92.37,5,21,0,1,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,28.2
254562,33,57822,2.38,30,81.33,5,14,0,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,28.2
233899,34,1721242,4.01,27.75,77.16,71,24,0,1,0,0,1,1,0,1,2746,1670,4416,25.55,0.0101,0.0289,20.25
91251,34,71000,4.01,9.6,0,10,77,1,0,0,0,0,0,0,0,2746,1670,4416,25.55,0.01011846,0.028868699,20.25
233981,34,203888,4.01,12,46.35,23,98,1,0,0,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,20.25
234027,34,380220,4.01,13,63.87,18,52,0,0,1,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,20.25
119911,34,218511,4.01,15,47.78,21,26,1,0,1,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,20.25
233936,34,809997,4.01,15.18,92.39,35,78,0,0,1,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,20.25
233953,34,599107,4.01,15.64,75.63,27,81,1,0,1,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,20.25
234438,34,182018,4.01,18,26.16,15,46,0,0,1,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,20.25
238412,34,82568,4.01,18.05,67.57,10,84,1,0,1,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,20.25
233943,34,594595,4.01,18.09,95.97,29,46,1,1,0,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,20.25
233977,34,542458,4.01,19.84,77.45,24,51,1,0,1,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,20.25
119822,34,844000,4.01,20,90.5,35,36,1,1,0,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,20.25
239636,34,105145,4.01,20.5,9.73,8,29,1,0,1,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,20.25
42088,34,264885,4.01,21.39,96.19,20,26,0,0,1,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,20.25
239996,34,70000,4.01,22,35.13,4,79,1,0,0,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,20.25
233966,34,837161,4.01,22.38,97.56,36,4,0,1,0,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,20.25
45249,34,116000,4.01,22.51,84.22,11,87,1,0,0,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,20.25
765114,34,500000,4.01,23.5,98.07,25,79,1,0,0,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,20.25
56248,34,664940,4.01,23.57,95.92,34,32,0,1,0,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,20.25
233935,34,993298,4.01,24,98.45,34,35,1,1,0,0,0,0,1,1,2746,1670,4416,25.55,0.01011846,0.028868699,20.25
233921,34,1194717,4.01,24.02,88.87,50,27,0,1,0,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,20.25
233934,34,995505,4.01,24.22,95.76,36,29,1,1,0,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,20.25
246769,37,471692,2.38,21.69,83.21,22,20,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,25.1
246806,37,615647,2.38,14,100,33,19,0,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,25.1
260630,37,41000,2.38,18.6,0,2,57,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,25.1
110423,37,24152,2.38,19.2,83.43,4,59,1,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,25.1
249199,37,1028852,2.38,20.97,88.28,62,33,1,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,25.1
249220,37,915316,2.38,22.83,93.58,41,22,1,1,0,0,0,0,1,1,684,1419,2103,22.71,0.01029615,0.037807737,25.1
249291,37,349213,2.38,23.31,54.07,21,47,1,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,25.1
115514,37,29823,2.38,24,63.02,5,76,1,0,1,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,25.1
249410,37,160000,2.38,24,87.11,15,55,1,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,25.1
42209,37,458149,2.38,24.86,94.14,25,15,0,1,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,25.1
249299,37,377400,2.38,25.34,86.67,12,81,1,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,25.1
249273,37,213079,2.38,25.66,96.66,18,34,0,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,25.1
26995,37,281000,2.38,25.69,90.13,19,21,0,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,25.1
254428,37,35086,2.38,26,52.86,3,49,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,25.1
249290,37,113070,2.38,26.69,77.89,12,81,1,0,1,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,25.1
249265,37,126700,2.38,27.5,84.31,12,22,0,1,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,25.1
249188,37,678500,2.38,29.76,87.98,33,34,1,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,25.1
249190,37,74141,2.38,30.47,69.15,7,41,0,1,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,25.1
248955,37,278900,2.38,33,86.9,24,18,0,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,25.1
246888,37,143491,2.38,37.99,87.8,17,42,1,0,1,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,25.1
1326604,38,259317,1.93,2.98,100,21,29,1,0,1,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.062778429,19.39
1369881,38,25148,1.93,14.57,41.26,3,111,1,0,0,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.062778429,19.39
5737391,38,153966,1.93,15,100,25,37,0,1,0,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.062778429,19.39
5521767,38,325000,1.93,15.92,98.13,31,14,0,1,0,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.062778429,19.39
5625732,38,66380,1.93,16.2,98.47,9,32,0,0,1,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.062778429,19.39
5768846,38,6452,1.93,17.4,0,5,31,0,0,0,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.062778429,19.39
1377346,38,275408,1.93,18.24,81.87,30,14,0,1,0,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.062778429,19.39
1440533,38,84180,1.93,19.39,77.58,8,28,0,1,0,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.062778429,19.39
1395373,38,201241,1.93,19.61,97.8,24,18,0,1,0,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.062778429,19.39
1380540,38,186138,1.93,19.8,98.56,25,13,0,1,0,0,0,0,1,0,4854,0,4854,47.95,0.028914116,0.062778429,19.39
1386436,38,355802,1.93,20.4,100,20,35,1,1,0,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.062778429,19.39
1453932,38,99175,1.93,20.62,66.47,8,19,0,1,0,0,0,0,1,0,4854,0,4854,47.95,0.028914116,0.062778429,19.39
1176923,38,477045,1.93,20.77,92.9,20,38,0,1,0,0,0,0,1,1,4854,0,4854,47.95,0.028914116,0.062778429,19.39
1380142,38,105332,1.93,24,87.36,10,42,0,0,1,0,0,0,1,1,4854,0,4854,47.95,0.028914116,0.062778429,19.39
233985,41,371192,4.01,17.8,84.56,23,60,1,0,1,0,1,1,0,1,2746,1670,4416,25.55,0.0101,0.0289,18.05
23293,41,90000,4.01,9,0,16,59,0,0,0,0,0,0,0,0,2746,1670,4416,25.55,0.01011846,0.028868699,18.05
91251,41,71000,4.01,9.6,0,10,77,1,0,0,0,0,0,0,0,2746,1670,4416,25.55,0.01011846,0.028868699,18.05
233981,41,203888,4.01,12,46.35,23,98,1,0,0,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,18.05
234027,41,380220,4.01,13,63.87,18,52,0,0,1,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,18.05
119911,41,218511,4.01,15,47.78,21,26,1,0,1,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,18.05
233995,41,507247,4.01,15.06,93.3,21,52,1,0,1,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,18.05
233936,41,809997,4.01,15.18,92.39,35,78,0,0,1,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,18.05
233953,41,599107,4.01,15.64,75.63,27,81,1,0,1,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,18.05
233968,41,795115,4.01,15.66,89.08,25,24,1,1,0,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,18.05
237400,41,92277,4.01,16,89.53,10,93,0,0,0,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,18.05
234438,41,182018,4.01,18,26.16,15,46,0,0,1,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,18.05
238412,41,82568,4.01,18.05,67.57,10,84,1,0,1,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,18.05
233943,41,594595,4.01,18.09,95.97,29,46,1,1,0,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,18.05
233977,41,542458,4.01,19.84,77.45,24,51,1,0,1,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,18.05
119822,41,844000,4.01,20,90.5,35,36,1,1,0,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,18.05
239636,41,105145,4.01,20.5,9.73,8,29,1,0,1,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,18.05
234056,41,674246,4.01,20.52,89.06,16,24,0,0,1,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,18.05
42088,41,264885,4.01,21.39,96.19,20,26,0,0,1,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,18.05
233966,41,837161,4.01,22.38,97.56,36,4,0,1,0,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,18.05
45249,41,116000,4.01,22.51,84.22,11,87,1,0,0,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,18.05
765114,41,500000,4.01,23.5,98.07,25,79,1,0,0,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,18.05
56248,41,664940,4.01,23.57,95.92,34,32,0,1,0,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,18.05
233923,41,1333312,4.01,24,93.65,49,27,0,1,0,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,18.05
233918,41,1247061,4.01,24.75,93.25,51,25,1,1,0,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,18.05
320422,47,1203065,1.97,42,97.49,48,25,1,1,0,0,1,1,0,1,130,2739,2869,22.71,0.0103,0.0378,38.78
320796,47,23534,1.97,22.95,84.47,5,90,0,0,0,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,38.78
320406,47,233654,1.97,25,81.39,28,77,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,38.78
36158,47,128838,1.97,30.37,89.35,14,94,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,38.78
320847,47,19600,1.97,31.5,85.71,6,82,1,0,0,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,38.78
320439,47,106000,1.97,31.99,92.2,11,94,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,38.78
42661,47,58383,1.97,32,87.76,7,99,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,38.78
