"partner","year","partner_name","product","product_name","partner_report_export","US_report_import","pop2000","region","govthonesty","distcap","gdppcus2000","met"
"BEL",2005,"Belgium","950341","Toys representing animals or non-hu",103.749,73.455,10252000,3,1.45313084125519,6222.8642578125,228417200000,0
"BEL",2005,"Belgium","950299","Parts and accessories :-- Other",1.046,0,10252000,3,1.45313084125519,6222.8642578125,228417200000,0
"BEL",2005,"Belgium","950320","Reduced-size (""scale"") model assemb",53.448,48.027,10252000,3,1.45313084125519,6222.8642578125,228417200000,0
"BEL",2005,"Belgium","950310","Electric trains, including tracks,",21.108,3.661,10252000,3,1.45313084125519,6222.8642578125,228417200000,0
"BEL",2005,"Belgium","950349","Toys representing animals or non-hu",5.097,244.53,10252000,3,1.45313084125519,6222.8642578125,228417200000,0
"BEL",2005,"Belgium","950291","Parts and accessories :-- Garments",1.137,0.94,10252000,3,1.45313084125519,6222.8642578125,228417200000,0
"BEL",2005,"Belgium","950330","Other construction sets and constru",217.806,114.498,10252000,3,1.45313084125519,6222.8642578125,228417200000,0
"BEN",2003,"Benin","950291","Parts and accessories :-- Garments",6.881,0,7196955,6,-0.419774800539017,8679.125,2254839000,0
"BGD",1996,"Bangladesh","950349","Toys representing animals or non-hu",0,9.304,128915900,4,-0.487555533647537,12946.7939453125,45443050000,0.5
"BGD",1996,"Bangladesh","950341","Toys representing animals or non-hu",0,51.886,128915900,4,-0.487555533647537,12946.7939453125,45443050000,0.5
"BGD",1997,"Bangladesh","950349","Toys representing animals or non-hu",0,13.645,128915900,4,-0.476798951625824,12946.7939453125,45443050000,0.5
"BGD",1997,"Bangladesh","950341","Toys representing animals or non-hu",0,117.076,128915900,4,-0.476798951625824,12946.7939453125,45443050000,0.5
"BGD",1998,"Bangladesh","950341","Toys representing animals or non-hu",0,46.395,128915900,4,-0.466042339801788,12946.7939453125,45443050000,0.5
"BGD",1998,"Bangladesh","950349","Toys representing animals or non-hu",0,1.166,128915900,4,-0.466042339801788,12946.7939453125,45443050000,0.5
"BGD",1998,"Bangladesh","950291","Parts and accessories :-- Garments",0,8.687,128915900,4,-0.466042339801788,12946.7939453125,45443050000,0.5
"BGD",1999,"Bangladesh","950291","Parts and accessories :-- Garments",0,46.992,128915900,4,-0.571148157119751,12946.7939453125,45443050000,0.5
"BGD",1999,"Bangladesh","950341","Toys representing animals or non-hu",0,16.128,128915900,4,-0.571148157119751,12946.7939453125,45443050000,0.5
"BGD",2000,"Bangladesh","950291","Parts and accessories :-- Garments",0,41.93,128915900,4,-0.676253914833069,12946.7939453125,45443050000,0.5
"BGD",2000,"Bangladesh","950349","Toys representing animals or non-hu",0,42.718,128915900,4,-0.676253914833069,12946.7939453125,45443050000,0.5
"BGD",2001,"Bangladesh","950349","Toys representing animals or non-hu",0,12.553,128915900,4,-0.84598046541214,12946.7939453125,45443050000,0.5
"BGD",2001,"Bangladesh","950291","Parts and accessories :-- Garments",0,11.928,128915900,4,-0.84598046541214,12946.7939453125,45443050000,0.5
"BGD",2001,"Bangladesh","950299","Parts and accessories :-- Other",0,1.117,128915900,4,-0.84598046541214,12946.7939453125,45443050000,0.5
"BGD",2002,"Bangladesh","950291","Parts and accessories :-- Garments",0,1.623,128915900,4,-1.01570701599121,12946.7939453125,45443050000,0.5
"BGD",2003,"Bangladesh","950349","Toys representing animals or non-hu",1.331,0,128915900,4,-1.16377794742584,12946.7939453125,45443050000,0.5
"BGD",2003,"Bangladesh","950341","Toys representing animals or non-hu",0,0.832,128915900,4,-1.16377794742584,12946.7939453125,45443050000,0.5
"BGD",2003,"Bangladesh","950291","Parts and accessories :-- Garments",0,2.51,128915900,4,-1.16377794742584,12946.7939453125,45443050000,0.5
"BGD",2004,"Bangladesh","950349","Toys representing animals or non-hu",12.512,0,128915900,4,-1.28614628314972,12946.7939453125,45443050000,0.5
"BGD",2005,"Bangladesh","950349","Toys representing animals or non-hu",0,1.325,128915900,4,-1.18452620506287,12946.7939453125,45443050000,0.5
"BGR",1996,"Bulgaria","950349","Toys representing animals or non-hu",9.824,0,8060000,3,-0.706842303276062,7920.0947265625,12599380000,0.5
"BGR",1996,"Bulgaria","950320","Reduced-size (""scale"") model assemb",24.542,0,8060000,3,-0.706842303276062,7920.0947265625,12599380000,0.5
"BGR",1996,"Bulgaria","950330","Other construction sets and constru",0,174.391,8060000,3,-0.706842303276062,7920.0947265625,12599380000,0.5
"BGR",1997,"Bulgaria","950349","Toys representing animals or non-hu",17.608,3.36,8060000,3,-0.634169220924377,7920.0947265625,12599380000,0.5
"BGR",1997,"Bulgaria","950330","Other construction sets and constru",20.565,291.968,8060000,3,-0.634169220924377,7920.0947265625,12599380000,0.5
"BGR",1997,"Bulgaria","950320","Reduced-size (""scale"") model assemb",6.377,0,8060000,3,-0.634169220924377,7920.0947265625,12599380000,0.5
"BGR",1998,"Bulgaria","950320","Reduced-size (""scale"") model assemb",9.534,0,8060000,3,-0.561496078968048,7920.0947265625,12599380000,0.5
"BGR",1998,"Bulgaria","950341","Toys representing animals or non-hu",1.605,5.332,8060000,3,-0.561496078968048,7920.0947265625,12599380000,0.5
"BGR",1998,"Bulgaria","950349","Toys representing animals or non-hu",17.31,6.253,8060000,3,-0.561496078968048,7920.0947265625,12599380000,0.5
"BGR",1998,"Bulgaria","950330","Other construction sets and constru",63.535,98.164,8060000,3,-0.561496078968048,7920.0947265625,12599380000,0.5
"BGR",1999,"Bulgaria","950320","Reduced-size (""scale"") model assemb",44.584,0,8060000,3,-0.381310880184174,7920.0947265625,12599380000,0.5
"BGR",1999,"Bulgaria","950299","Parts and accessories :-- Other",14.861,0,8060000,3,-0.381310880184174,7920.0947265625,12599380000,0.5
"BGR",1999,"Bulgaria","950330","Other construction sets and constru",19.107,14.768,8060000,3,-0.381310880184174,7920.0947265625,12599380000,0.5
"BGR",1999,"Bulgaria","950349","Toys representing animals or non-hu",1.061,0,8060000,3,-0.381310880184174,7920.0947265625,12599380000,0.5
"BGR",2000,"Bulgaria","950330","Other construction sets and constru",5.073,0,8060000,3,-0.201125711202621,7920.0947265625,12599380000,0.5
"BGR",2000,"Bulgaria","950320","Reduced-size (""scale"") model assemb",69.934,26.24,8060000,3,-0.201125711202621,7920.0947265625,12599380000,0.5
"BGR",2000,"Bulgaria","950349","Toys representing animals or non-hu",0,8.629,8060000,3,-0.201125711202621,7920.0947265625,12599380000,0.5
"BGR",2000,"Bulgaria","950299","Parts and accessories :-- Other",6.256,0,8060000,3,-0.201125711202621,7920.0947265625,12599380000,0.5
"BGR",2001,"Bulgaria","950299","Parts and accessories :-- Other",2.702,50.804,8060000,3,-0.197519063949585,7920.0947265625,12599380000,0.5
"BGR",2001,"Bulgaria","950330","Other construction sets and constru",28.424,0.581,8060000,3,-0.197519063949585,7920.0947265625,12599380000,0.5
"BGR",2001,"Bulgaria","950320","Reduced-size (""scale"") model assemb",85.702,0,8060000,3,-0.197519063949585,7920.0947265625,12599380000,0.5
"BGR",2001,"Bulgaria","950310","Electric trains, including tracks,",0.814,0,8060000,3,-0.197519063949585,7920.0947265625,12599380000,0.5
"BGR",2002,"Bulgaria","950330","Other construction sets and constru",10.808,0,8060000,3,-0.193912401795387,7920.0947265625,12599380000,0.5
"BGR",2002,"Bulgaria","950320","Reduced-size (""scale"") model assemb",70.364,0,8060000,3,-0.193912401795387,7920.0947265625,12599380000,0.5
"BGR",2002,"Bulgaria","950310","Electric trains, including tracks,",0.668,0,8060000,3,-0.193912401795387,7920.0947265625,12599380000,0.5
"BGR",2002,"Bulgaria","950299","Parts and accessories :-- Other",10.742,0,8060000,3,-0.193912401795387,7920.0947265625,12599380000,0.5
"BGR",2003,"Bulgaria","950349","Toys representing animals or non-hu",0,0.707,8060000,3,-0.0944215208292007,7920.0947265625,12599380000,0.5
"BGR",2003,"Bulgaria","950310","Electric trains, including tracks,",2.002,0,8060000,3,-0.0944215208292007,7920.0947265625,12599380000,0.5
"BGR",2003,"Bulgaria","950320","Reduced-size (""scale"") model assemb",51.098,6.743,8060000,3,-0.0944215208292007,7920.0947265625,12599380000,0.5
"BGR",2003,"Bulgaria","950330","Other construction sets and constru",3.032,0,8060000,3,-0.0944215208292007,7920.0947265625,12599380000,0.5
"BGR",2004,"Bulgaria","950349","Toys representing animals or non-hu",0,1.739,8060000,3,-0.0314998105168343,7920.0947265625,12599380000,0.5
"BGR",2004,"Bulgaria","950330","Other construction sets and constru",284.081,10.952,8060000,3,-0.0314998105168343,7920.0947265625,12599380000,0.5
"BGR",2004,"Bulgaria","950310","Electric trains, including tracks,",37.967,0,8060000,3,-0.0314998105168343,7920.0947265625,12599380000,0.5
"BGR",2004,"Bulgaria","950320","Reduced-size (""scale"") model assemb",161.876,6.474,8060000,3,-0.0314998105168343,7920.0947265625,12599380000,0.5
"BGR",2005,"Bulgaria","950349","Toys representing animals or non-hu",0.595,0,8060000,3,-0.0513386055827141,7920.0947265625,12599380000,0.5
"BGR",2005,"Bulgaria","950330","Other construction sets and constru",726.814,0,8060000,3,-0.0513386055827141,7920.0947265625,12599380000,0.5
"BGR",2005,"Bulgaria","950320","Reduced-size (""scale"") model assemb",23.688,0.399,8060000,3,-0.0513386055827141,7920.0947265625,12599380000,0.5
"BGR",2005,"Bulgaria","950310","Electric trains, including tracks,",1.083,0,8060000,3,-0.0513386055827141,7920.0947265625,12599380000,0.5
"BHR",1998,"Bahrain","950320","Reduced-size (""scale"") model assemb",0,3.202,672008,7,0.344637155532837,10974.025390625,7970691000,0
"BHR",2001,"Bahrain","950320","Reduced-size (""scale"") model assemb",0,31.569,672008,7,0.631251752376556,10974.025390625,7970691000,0
"BHR",2002,"Bahrain","950320","Reduced-size (""scale"") model assemb",0,10.025,672008,7,0.951831996440887,10974.025390625,7970691000,0
"BHR",2004,"Bahrain","950320","Reduced-size (""scale"") model assemb",0,4.416,672008,7,0.732733607292175,10974.025390625,7970691000,0
"BHS",1996,"Bahamas, The","950320","Reduced-size (""scale"") model assemb",0,0.702,301438,1,0.412785857915878,1534.43029785156,5.004e+09,0
"BHS",1996,"Bahamas, The","950330","Other construction sets and constru",0,270.989,301438,1,0.412785857915878,1534.43029785156,5.004e+09,0
"BHS",1997,"Bahamas, The","950291","Parts and accessories :-- Garments",5,0,301438,1,0.508718430995941,1534.43029785156,5.004e+09,0
"BHS",1997,"Bahamas, The","950349","Toys representing animals or non-hu",25.481,0,301438,1,0.508718430995941,1534.43029785156,5.004e+09,0
"BHS",1997,"Bahamas, The","950330","Other construction sets and constru",0,439.016,301438,1,0.508718430995941,1534.43029785156,5.004e+09,0
"BHS",1998,"Bahamas, The","950349","Toys representing animals or non-hu",68.063,0,301438,1,0.604650974273682,1534.43029785156,5.004e+09,0
"BHS",1998,"Bahamas, The","950330","Other construction sets and constru",0,446.792,301438,1,0.604650974273682,1534.43029785156,5.004e+09,0
"BHS",1998,"Bahamas, The","950310","Electric trains, including tracks,",35,0,301438,1,0.604650974273682,1534.43029785156,5.004e+09,0
"BHS",1998,"Bahamas, The","950320","Reduced-size (""scale"") model assemb",21.292,0,301438,1,0.604650974273682,1534.43029785156,5.004e+09,0
"BHS",1999,"Bahamas, The","950330","Other construction sets and constru",0,285.229,301438,1,0.70032548904419,1534.43029785156,5.004e+09,0
"BHS",2000,"Bahamas, The","950349","Toys representing animals or non-hu",12.551,0,301438,1,0.795999944210052,1534.43029785156,5.004e+09,0
"BHS",2000,"Bahamas, The","950330","Other construction sets and constru",0,339.306,301438,1,0.795999944210052,1534.43029785156,5.004e+09,0
"BHS",2001,"Bahamas, The","950330","Other construction sets and constru",0,220.376,301438,1,1.11512529850006,1534.43029785156,5.004e+09,0
"BHS",2001,"Bahamas, The","950299","Parts and accessories :-- Other",1.229,0,301438,1,1.11512529850006,1534.43029785156,5.004e+09,0
"BHS",2001,"Bahamas, The","950349","Toys representing animals or non-hu",1.57,0,301438,1,1.11512529850006,1534.43029785156,5.004e+09,0
"BHS",2002,"Bahamas, The","950330","Other construction sets and constru",0,166.714,301438,1,1.43425059318542,1534.43029785156,5.004e+09,0
"BHS",2003,"Bahamas, The","950330","Other construction sets and constru",0,211.419,301438,1,1.36802697181702,1534.43029785156,5.004e+09,0
"BHS",2004,"Bahamas, The","950330","Other construction sets and constru",0,336.664,301438,1,1.35738325119019,1534.43029785156,5.004e+09,0
"BHS",2005,"Bahamas, The","950330","Other construction sets and constru",0,212.196,301438,1,1.32027757167816,1534.43029785156,5.004e+09,0
"BIH",2000,"Bosnia and Herzegovina","950291","Parts and accessories :-- Garments",0,2.685,3847126,3,-0.552002370357513,7519.447265625,4527084000,0
"BIH",2000,"Bosnia and Herzegovina","950341","Toys representing animals or non-hu",0,0.703,3847126,3,-0.552002370357513,7519.447265625,4527084000,0
"BIH",2002,"Bosnia and Herzegovina","950341","Toys representing animals or non-hu",0,1.397,3847126,3,-0.626620829105377,7519.447265625,4527084000,0
"BLR",1997,"Belarus","950341","Toys representing animals or non-hu",0,0.59,10005000,3,-0.823586881160736,7450.31005859375,12736860000,0
"BLR",1998,"Belarus","950310","Electric trains, including tracks,",0.599,0,10005000,3,-0.660863995552063,7450.31005859375,12736860000,0
"BLR",1998,"Belarus","950330","Other construction sets and constru",1,0,10005000,3,-0.660863995552063,7450.31005859375,12736860000,0
"BLR",1999,"Belarus","950320","Reduced-size (""scale"") model assemb",0.699,0,10005000,3,-0.390646606683731,7450.31005859375,12736860000,0
"BLR",1999,"Belarus","950330","Other construction sets and constru",2.5,0,10005000,3,-0.390646606683731,7450.31005859375,12736860000,0
"BLR",2000,"Belarus","950341","Toys representing animals or non-hu",14.1,51.292,10005000,3,-0.120429210364819,7450.31005859375,12736860000,0
"BLR",2000,"Belarus","950320","Reduced-size (""scale"") model assemb",21.8,52.136,10005000,3,-0.120429210364819,7450.31005859375,12736860000,0
"BLR",2001,"Belarus","950330","Other construction sets and constru",0.899,0.861,10005000,3,-0.438326597213745,7450.31005859375,12736860000,0
"BLR",2001,"Belarus","950320","Reduced-size (""scale"") model assemb",12.199,34.888,10005000,3,-0.438326597213745,7450.31005859375,12736860000,0
"BLR",2002,"Belarus","950349","Toys representing animals or non-hu",1.3,0,10005000,3,-0.756223976612091,7450.31005859375,12736860000,0
"BLR",2002,"Belarus","950320","Reduced-size (""scale"") model assemb",5.8,8.382,10005000,3,-0.756223976612091,7450.31005859375,12736860000,0
"BLR",2002,"Belarus","950330","Other construction sets and constru",1.8,0,10005000,3,-0.756223976612091,7450.31005859375,12736860000,0
"BLR",2003,"Belarus","950349","Toys representing animals or non-hu",2,25.619,10005000,3,-0.868523120880127,7450.31005859375,12736860000,0
"BLR",2003,"Belarus","950320","Reduced-size (""scale"") model assemb",57.6,42.621,10005000,3,-0.868523120880127,7450.31005859375,12736860000,0
"BLR",2003,"Belarus","950341","Toys representing animals or non-hu",3,11.092,10005000,3,-0.868523120880127,7450.31005859375,12736860000,0
"BLR",2004,"Belarus","950320","Reduced-size (""scale"") model assemb",28.8,8.867,10005000,3,-0.969966232776642,7450.31005859375,12736860000,0
"BLR",2004,"Belarus","950341","Toys representing animals or non-hu",3.5,8.052,10005000,3,-0.969966232776642,7450.31005859375,12736860000,0
"BLR",2005,"Belarus","950341","Toys representing animals or non-hu",0.2,0,10005000,3,-0.903029084205627,7450.31005859375,12736860000,0
"BLR",2005,"Belarus","950320","Reduced-size (""scale"") model assemb",13.8,16.06,10005000,3,-0.903029084205627,7450.31005859375,12736860000,0
