"","homegoal","season","team.away","team.home","period","differential","playoffs"
"577",1,"20022003","ANA","ATL",1,0,0
"578",0,"20022003","ANA","ATL",1,1,0
"579",0,"20022003","ANA","ATL",2,0,0
"580",0,"20022003","ANA","ATL",2,-1,0
"581",0,"20022003","ANA","ATL",2,-2,0
"582",0,"20022003","ANA","ATL",3,-3,0
"583",0,"20022003","CBJ","DAL",1,0,0
"584",0,"20022003","CBJ","DAL",2,-1,0
"585",1,"20022003","CBJ","DAL",3,-2,0
"586",1,"20022003","CBJ","DAL",3,-1,0
"587",1,"20022003","CBJ","DAL",4,0,0
"588",1,"20022003","COL","PHX",1,0,0
"589",1,"20022003","COL","PHX",2,1,0
"590",0,"20022003","COL","PHX",2,2,0
"591",0,"20022003","COL","PHX",2,1,0
"592",0,"20022003","COL","PHX",2,0,0
"593",0,"20022003","COL","PHX",3,-1,0
"594",1,"20022003","COL","PHX",3,-2,0
"595",1,"20022003","COL","PHX",3,-1,0
"596",1,"20022003","NSH","CHI",1,0,0
"597",1,"20022003","NSH","CHI",1,1,0
"598",0,"20022003","NSH","CHI",2,2,0
"599",1,"20022003","NSH","CHI",2,1,0
"600",1,"20022003","NSH","CHI",3,2,0
"601",0,"20022003","NSH","CHI",3,3,0
"602",1,"20022003","PIT","MTL",1,0,0
"603",0,"20022003","PIT","MTL",1,1,0
"604",1,"20022003","PIT","MTL",2,0,0
"605",0,"20022003","PIT","MTL",2,1,0
"606",1,"20022003","PIT","MTL",2,0,0
"607",1,"20022003","PIT","MTL",2,1,0
"608",0,"20022003","PIT","MTL",3,2,0
"609",0,"20022003","PIT","MTL",3,1,0
"610",1,"20022003","PIT","MTL",4,0,0
"611",1,"20022003","ANA","NYR",1,0,0
"612",1,"20022003","ANA","NYR",1,1,0
"613",0,"20022003","ANA","NYR",2,2,0
"614",0,"20022003","ANA","NYR",2,1,0
"615",1,"20022003","ANA","NYR",4,0,0
"616",0,"20022003","SJS","WSH",2,0,0
"617",0,"20022003","SJS","WSH",2,-1,0
"618",1,"20022003","SJS","WSH",3,-2,0
"619",0,"20022003","SJS","WSH",3,-1,0
"620",1,"20022003","SJS","WSH",3,-2,0
"621",0,"20022003","OTT","CAR",1,0,0
"622",0,"20022003","OTT","CAR",1,-1,0
"623",1,"20022003","OTT","CAR",2,-2,0
"624",1,"20022003","OTT","CAR",3,-1,0
"625",1,"20022003","OTT","CAR",3,0,0
"626",0,"20022003","OTT","CAR",3,1,0
"627",1,"20022003","OTT","CAR",3,0,0
"628",0,"20022003","OTT","CAR",3,1,0
"629",1,"20022003","BOS","TOR",3,0,0
"630",1,"20022003","BOS","TOR",3,1,0
"631",0,"20022003","FLA","ATL",1,0,0
"632",0,"20022003","FLA","ATL",1,-1,0
"633",1,"20022003","FLA","ATL",2,-2,0
"634",0,"20022003","FLA","ATL",2,-1,0
"635",1,"20022003","FLA","ATL",2,-2,0
"636",1,"20022003","FLA","ATL",3,-1,0
"637",1,"20022003","FLA","ATL",4,0,0
"638",0,"20022003","LAK","MIN",1,0,0
"639",1,"20022003","LAK","MIN",2,-1,0
"640",0,"20022003","LAK","MIN",2,0,0
"641",1,"20022003","LAK","MIN",3,-1,0
"642",0,"20022003","DET","CGY",1,0,0
"643",0,"20022003","DET","CGY",2,-1,0
"644",0,"20022003","DET","CGY",2,-2,0
"645",0,"20022003","DET","CGY",3,-3,0
"646",0,"20022003","DET","CGY",3,-4,0
"647",1,"20022003","CHI","EDM",1,0,0
"648",1,"20022003","CHI","EDM",1,1,0
"649",0,"20022003","CHI","EDM",2,2,0
"650",1,"20022003","CHI","EDM",3,1,0
"651",1,"20022003","MTL","PIT",1,0,0
"652",0,"20022003","MTL","PIT",2,1,0
"653",0,"20022003","MTL","PIT",2,0,0
"654",1,"20022003","MTL","PIT",2,-1,0
"655",0,"20022003","MTL","PIT",4,0,0
"656",0,"20022003","NYI","FLA",1,0,0
"657",1,"20022003","NYI","FLA",1,-1,0
"658",1,"20022003","NYI","FLA",1,0,0
"659",0,"20022003","NYI","FLA",2,1,0
"660",1,"20022003","NYI","FLA",2,0,0
"661",0,"20022003","NYI","FLA",3,1,0
"662",0,"20022003","DAL","PHX",1,0,0
"663",0,"20022003","DAL","PHX",1,-1,0
"664",1,"20022003","DAL","PHX",2,-2,0
"665",1,"20022003","DAL","PHX",2,-1,0
"666",1,"20022003","CHI","VAN",1,0,0
"667",1,"20022003","CHI","VAN",1,1,0
"668",0,"20022003","CHI","VAN",1,2,0
"669",1,"20022003","CHI","VAN",2,1,0
"670",0,"20022003","CHI","VAN",2,2,0
"671",1,"20022003","CHI","VAN",2,1,0
"672",0,"20022003","CHI","VAN",2,2,0
"673",1,"20022003","CHI","VAN",3,1,0
"674",0,"20022003","CAR","BOS",1,0,0
"675",1,"20022003","CAR","BOS",2,-1,0
"676",1,"20022003","CAR","BOS",2,0,0
"677",1,"20022003","CAR","BOS",3,1,0
"678",1,"20022003","MTL","OTT",1,0,0
"679",0,"20022003","MTL","OTT",2,1,0
"680",0,"20022003","MTL","OTT",2,0,0
"681",1,"20022003","MTL","OTT",2,-1,0
"682",1,"20022003","MTL","OTT",2,0,0
"683",0,"20022003","MIN","WSH",1,0,0
"684",0,"20022003","MIN","WSH",2,-1,0
"685",1,"20022003","MIN","WSH",2,-2,0
"686",1,"20022003","MIN","WSH",2,-1,0
"687",0,"20022003","MIN","WSH",2,0,0
"688",0,"20022003","MIN","WSH",3,-1,0
"689",1,"20022003","MIN","WSH",3,-2,0
"690",0,"20022003","SJS","PHI",2,0,0
"691",0,"20022003","SJS","PHI",2,-1,0
"692",1,"20022003","SJS","PHI",2,-2,0
"693",1,"20022003","SJS","PHI",3,-1,0
"694",0,"20022003","LAK","STL",1,0,0
"695",1,"20022003","LAK","STL",3,-1,0
"696",0,"20022003","LAK","STL",3,0,0
"697",1,"20022003","LAK","STL",3,-1,0
"698",1,"20022003","LAK","STL",4,0,0
"699",1,"20022003","NSH","COL",1,0,0
"700",0,"20022003","NSH","COL",3,1,0
"701",0,"20022003","EDM","CGY",2,0,0
"702",1,"20022003","EDM","CGY",2,-1,0
"703",0,"20022003","EDM","CGY",3,0,0
"704",0,"20022003","EDM","CGY",3,-1,0
"705",1,"20022003","CBJ","BUF",1,0,0
"706",1,"20022003","CBJ","BUF",2,1,0
"707",0,"20022003","CBJ","BUF",2,2,0
"708",1,"20022003","CBJ","BUF",2,1,0
"709",0,"20022003","CBJ","BUF",3,2,0
"710",1,"20022003","CBJ","BUF",3,1,0
"711",1,"20022003","CBJ","BUF",3,2,0
"712",0,"20022003","CBJ","BUF",3,3,0
"713",0,"20022003","CBJ","BUF",3,2,0
"714",0,"20022003","PIT","ATL",1,0,0
"715",1,"20022003","PIT","ATL",2,-1,0
"716",0,"20022003","PIT","ATL",3,0,0
"717",0,"20022003","PIT","ATL",3,-1,0
"718",0,"20022003","FLA","PHX",1,0,0
"719",0,"20022003","FLA","PHX",1,-1,0
"720",1,"20022003","FLA","PHX",2,-2,0
"721",0,"20022003","FLA","PHX",2,-1,0
"722",1,"20022003","FLA","PHX",2,-2,0
"723",1,"20022003","FLA","PHX",3,-1,0
"724",1,"20022003","DET","VAN",1,0,0
"725",1,"20022003","DET","VAN",1,1,0
"726",1,"20022003","DET","VAN",2,2,0
"727",1,"20022003","DET","VAN",2,3,0
"728",0,"20022003","DET","VAN",3,4,0
"729",0,"20022003","DAL","ANA",1,0,0
"730",0,"20022003","DAL","ANA",2,-1,0
"731",0,"20022003","DAL","ANA",3,-2,0
"732",0,"20022003","DAL","ANA",3,-3,0
"733",1,"20022003","NYI","NYR",2,0,0
"734",0,"20022003","NYI","NYR",3,1,0
"735",0,"20022003","NYI","NYR",3,0,0
"736",0,"20022003","NYI","NYR",3,-1,0
"737",0,"20022003","NSH","MIN",1,0,0
"738",1,"20022003","NSH","MIN",1,-1,0
"739",1,"20022003","NSH","MIN",2,0,0
"740",0,"20022003","NSH","MIN",2,1,0
"741",1,"20022003","NSH","MIN",3,0,0
"742",1,"20022003","NSH","MIN",3,1,0
"743",1,"20022003","BUF","BOS",1,0,0
"744",1,"20022003","BUF","BOS",1,1,0
"745",1,"20022003","BUF","BOS",1,2,0
"746",0,"20022003","BUF","BOS",2,3,0
"747",1,"20022003","BUF","BOS",3,2,0
"748",1,"20022003","PHI","TOR",1,0,0
"749",1,"20022003","PHI","TOR",2,1,0
"750",1,"20022003","PHI","TOR",2,2,0
"751",1,"20022003","PHI","TOR",3,3,0
"752",1,"20022003","PHI","TOR",3,4,0
"753",1,"20022003","PHI","TOR",3,5,0
"754",1,"20022003","CAR","MTL",1,0,0
"755",1,"20022003","CAR","MTL",1,1,0
"756",0,"20022003","CAR","MTL",2,2,0
"757",0,"20022003","CAR","MTL",2,1,0
"758",0,"20022003","CAR","MTL",2,0,0
"759",0,"20022003","CAR","MTL",2,-1,0
"760",1,"20022003","CAR","MTL",2,-2,0
"761",0,"20022003","CAR","MTL",2,-1,0
"762",0,"20022003","CAR","MTL",3,-2,0
"763",0,"20022003","CAR","MTL",3,-3,0
"764",1,"20022003","CBJ","OTT",1,0,0
"765",0,"20022003","CBJ","OTT",1,1,0
"766",0,"20022003","CBJ","OTT",1,0,0
"767",1,"20022003","CBJ","OTT",2,-1,0
"768",1,"20022003","CBJ","OTT",3,0,0
"769",1,"20022003","CBJ","OTT",3,1,0
"770",1,"20022003","CBJ","OTT",3,2,0
"771",0,"20022003","ATL","WSH",1,0,0
"772",0,"20022003","ATL","WSH",1,-1,0
"773",1,"20022003","ATL","WSH",1,-2,0
"774",1,"20022003","ATL","WSH",2,-1,0
"775",1,"20022003","ATL","WSH",2,0,0
"776",1,"20022003","ATL","WSH",2,1,0
"777",0,"20022003","ATL","WSH",3,2,0
"778",1,"20022003","ATL","WSH",3,1,0
"779",1,"20022003","ATL","WSH",3,2,0
"780",1,"20022003","SJS","PIT",2,0,0
"781",1,"20022003","SJS","PIT",2,1,0
"782",1,"20022003","SJS","PIT",2,2,0
"783",1,"20022003","SJS","PIT",2,3,0
"784",0,"20022003","SJS","PIT",3,4,0
"785",0,"20022003","CHI","CGY",1,0,0
"786",1,"20022003","CHI","CGY",1,-1,0
"787",1,"20022003","CHI","CGY",3,0,0
"788",1,"20022003","CHI","CGY",3,1,0
"789",0,"20022003","DET","EDM",2,0,0
"790",1,"20022003","DET","EDM",2,-1,0
"791",1,"20022003","FLA","ANA",1,0,0
"792",0,"20022003","FLA","ANA",1,1,0
"793",1,"20022003","FLA","ANA",1,0,0
"794",0,"20022003","FLA","ANA",1,1,0
"795",1,"20022003","FLA","ANA",1,0,0
"796",1,"20022003","FLA","ANA",2,1,0
"797",0,"20022003","FLA","ANA",3,2,0
"798",0,"20022003","FLA","ANA",3,1,0
"799",1,"20022003","TOR","OTT",1,0,0
"800",1,"20022003","TOR","OTT",2,1,0
"801",0,"20022003","CAR","NYR",2,0,0
"802",1,"20022003","CAR","NYR",2,-1,0
"803",1,"20022003","CAR","NYR",3,0,0
"804",1,"20022003","CAR","NYR",3,1,0
"805",1,"20022003","EDM","DET",1,0,0
"806",0,"20022003","EDM","DET",2,1,0
"807",0,"20022003","EDM","DET",2,0,0
"808",1,"20022003","EDM","DET",2,-1,0
"809",0,"20022003","EDM","DET",3,0,0
"810",1,"20022003","EDM","DET",3,-1,0
"811",0,"20022003","EDM","DET",3,0,0
"812",1,"20022003","EDM","DET",3,-1,0
"813",0,"20022003","EDM","DET",4,0,0
"814",0,"20022003","SJS","STL",2,-1,0
"815",1,"20022003","SJS","STL",3,-3,0
"816",0,"20022003","VAN","MIN",1,0,0
"817",0,"20022003","VAN","MIN",3,-1,0
"818",1,"20022003","VAN","MIN",3,-2,0
"819",1,"20022003","PHX","DAL",1,0,0
"820",1,"20022003","PHX","DAL",2,1,0
"821",0,"20022003","PHX","DAL",2,2,0
"822",1,"20022003","PHX","DAL",3,1,0
"823",1,"20022003","PHX","DAL",3,2,0
"824",1,"20022003","PHX","DAL",3,3,0
"825",1,"20022003","CHI","COL",3,0,0
"826",1,"20022003","CGY","BOS",1,0,0
"827",1,"20022003","CGY","BOS",1,1,0
"828",1,"20022003","CGY","BOS",1,2,0
"829",1,"20022003","CGY","BOS",2,3,0
"830",0,"20022003","CGY","BOS",2,4,0
"831",1,"20022003","CGY","BOS",2,3,0
"832",1,"20022003","CGY","BOS",2,4,0
"833",1,"20022003","CGY","BOS",3,5,0
"834",0,"20022003","CGY","BOS",3,6,0
"835",1,"20022003","WSH","TOR",1,0,0
"836",0,"20022003","WSH","TOR",1,1,0
"837",0,"20022003","WSH","TOR",1,0,0
"838",1,"20022003","WSH","TOR",2,-1,0
"839",1,"20022003","WSH","TOR",2,0,0
"840",1,"20022003","WSH","TOR",2,1,0
"841",0,"20022003","WSH","TOR",2,2,0
"842",0,"20022003","WSH","TOR",2,1,0
"843",1,"20022003","WSH","TOR",3,0,0
"844",1,"20022003","ATL","MTL",2,0,0
"845",1,"20022003","ATL","MTL",2,1,0
"846",0,"20022003","ATL","MTL",2,2,0
"847",1,"20022003","ATL","MTL",3,1,0
"848",0,"20022003","ATL","MTL",3,2,0
"849",1,"20022003","TBL","BUF",2,0,0
"850",0,"20022003","TBL","BUF",3,1,0
"851",0,"20022003","OTT","NYI",2,0,0
"852",1,"20022003","OTT","NYI",2,-1,0
"853",1,"20022003","OTT","NYI",3,0,0
"854",0,"20022003","OTT","NYI",3,1,0
"855",1,"20022003","CGY","WSH",2,0,0
"856",1,"20022003","CGY","WSH",2,1,0
"857",0,"20022003","CGY","WSH",2,2,0
"858",1,"20022003","CGY","WSH",2,1,0
"859",0,"20022003","CGY","WSH",3,2,0
"860",1,"20022003","CGY","WSH",3,1,0
"861",0,"20022003","VAN","CAR",1,0,0
"862",1,"20022003","VAN","CAR",1,-1,0
"863",0,"20022003","VAN","CAR",2,0,0
"864",1,"20022003","VAN","CAR",2,-1,0
"865",0,"20022003","VAN","CAR",3,0,0
"866",0,"20022003","EDM","CBJ",1,0,0
"867",0,"20022003","EDM","CBJ",1,-1,0
"868",0,"20022003","EDM","CBJ",1,-2,0
"869",1,"20022003","EDM","CBJ",2,-3,0
"870",1,"20022003","PHI","PIT",1,0,0
"871",1,"20022003","PHI","PIT",1,1,0
"872",0,"20022003","PHI","PIT",1,2,0
"873",1,"20022003","PHI","PIT",2,1,0
"874",1,"20022003","PHI","PIT",2,2,0
"875",1,"20022003","PHI","PIT",2,3,0
"876",0,"20022003","PHI","PIT",3,4,0
"877",1,"20022003","PHI","PIT",3,3,0
"878",1,"20022003","PHI","PIT",3,4,0
"879",1,"20022003","NJD","DET",1,0,0
"880",0,"20022003","NJD","DET",1,1,0
"881",0,"20022003","NJD","DET",2,0,0
"882",1,"20022003","NJD","DET",2,-1,0
"883",1,"20022003","NJD","DET",4,0,0
"884",0,"20022003","SJS","NSH",1,0,0
"885",1,"20022003","SJS","NSH",1,-1,0
"886",1,"20022003","SJS","NSH",2,0,0
"887",0,"20022003","SJS","NSH",2,1,0
"888",1,"20022003","SJS","NSH",3,0,0
"889",1,"20022003","SJS","NSH",3,1,0
"890",1,"20022003","MIN","DAL",1,0,0
"891",1,"20022003","MIN","DAL",1,1,0
"892",1,"20022003","MIN","DAL",2,2,0
"893",1,"20022003","MIN","DAL",3,3,0
"894",1,"20022003","MIN","DAL",3,4,0
"895",0,"20022003","STL","COL",1,0,0
"896",0,"20022003","STL","COL",2,-1,0
"897",1,"20022003","STL","COL",2,-2,0
"898",1,"20022003","STL","COL",2,-1,0
"899",1,"20022003","STL","COL",2,0,0
"900",0,"20022003","STL","COL",3,1,0
"901",0,"20022003","STL","COL",3,0,0
"902",1,"20022003","STL","COL",3,-1,0
"903",1,"20022003","PHX","ANA",3,0,0
"904",1,"20022003","PHX","ANA",3,1,0
"905",0,"20022003","PHX","ANA",3,2,0
"906",0,"20022003","PHX","ANA",3,1,0
"907",0,"20022003","NYR","ATL",1,0,0
"908",1,"20022003","NYR","ATL",1,-1,0
"909",0,"20022003","NYR","ATL",2,0,0
"910",1,"20022003","NYR","ATL",2,-1,0
"911",1,"20022003","NYR","ATL",2,0,0
"912",0,"20022003","NYR","ATL",2,1,0
"913",1,"20022003","NYR","ATL",2,0,0
"914",0,"20022003","NYR","ATL",3,1,0
"915",1,"20022003","NYR","ATL",3,0,0
"916",1,"20022003","NYR","ATL",3,1,0
"917",1,"20022003","NYR","ATL",3,2,0
"918",0,"20022003","CHI","PHX",1,0,0
"919",0,"20022003","CHI","PHX",1,-1,0
"920",0,"20022003","CHI","PHX",1,-2,0
"921",1,"20022003","CHI","PHX",1,-3,0
"922",0,"20022003","CHI","PHX",1,-2,0
"923",1,"20022003","CHI","PHX",3,-3,0
"924",1,"20022003","MTL","BOS",1,0,0
"925",0,"20022003","MTL","BOS",1,1,0
"926",1,"20022003","MTL","BOS",3,0,0
"927",0,"20022003","MTL","BOS",3,1,0
"928",1,"20022003","MTL","BOS",3,0,0
"929",1,"20022003","MTL","BOS",3,1,0
"930",0,"20022003","TOR","PHI",2,0,0
"931",0,"20022003","TOR","PHI",2,-1,0
"932",0,"20022003","TOR","PHI",3,-2,0
"933",0,"20022003","COL","MIN",1,0,0
"934",1,"20022003","COL","MIN",1,-1,0
"935",0,"20022003","COL","MIN",2,0,0
"936",1,"20022003","COL","MIN",3,-1,0
"937",0,"20022003","LAK","ANA",1,0,0
"938",1,"20022003","LAK","ANA",1,-1,0
"939",0,"20022003","LAK","ANA",3,0,0
"940",1,"20022003","LAK","ANA",3,-1,0
"941",0,"20022003","PIT","BUF",2,0,0
"942",0,"20022003","PIT","BUF",2,-1,0
"943",0,"20022003","PIT","BUF",3,-2,0
"944",1,"20022003","PIT","BUF",3,-3,0
"945",0,"20022003","PIT","BUF",3,-2,0
"946",0,"20022003","CBJ","NYI",1,0,0
"947",0,"20022003","CBJ","NYI",1,-1,0
"948",0,"20022003","CBJ","NYI",1,-2,0
"949",1,"20022003","CBJ","NYI",2,-3,0
"950",1,"20022003","CBJ","NYI",2,-2,0
"951",0,"20022003","CBJ","NYI",2,-1,0
"952",0,"20022003","OTT","WSH",1,0,0
"953",0,"20022003","OTT","WSH",1,-1,0
"954",0,"20022003","OTT","WSH",2,-2,0
"955",0,"20022003","OTT","WSH",3,-3,0
"956",1,"20022003","OTT","WSH",3,-4,0
"957",0,"20022003","OTT","WSH",3,-3,0
"958",0,"20022003","OTT","WSH",3,-4,0
"959",1,"20022003","OTT","WSH",3,-5,0
"960",0,"20022003","DET","CAR",1,0,0
"961",0,"20022003","DET","CAR",1,-1,0
"962",1,"20022003","DET","CAR",2,-2,0
"963",1,"20022003","DET","CAR",2,-1,0
"964",1,"20022003","DET","CAR",2,0,0
"965",0,"20022003","DET","CAR",2,1,0
"966",1,"20022003","DET","CAR",3,0,0
"967",0,"20022003","DET","CAR",3,1,0
"968",1,"20022003","DET","CAR",3,0,0
"969",1,"20022003","DET","CAR",3,1,0
"970",1,"20022003","CGY","STL",1,-1,0
"971",1,"20022003","CGY","STL",1,0,0
"972",1,"20022003","CGY","STL",2,1,0
"973",1,"20022003","CGY","STL",2,2,0
"974",1,"20022003","NJD","NSH",1,0,0
"975",0,"20022003","NJD","NSH",1,1,0
"976",0,"20022003","NJD","NSH",2,0,0
"977",0,"20022003","NYR","DAL",1,0,0
"978",1,"20022003","NYR","DAL",1,-1,0
"979",1,"20022003","NYR","DAL",2,0,0
"980",0,"20022003","NYR","DAL",2,1,0
"981",0,"20022003","NYR","DAL",2,0,0
"982",1,"20022003","NYR","DAL",2,-1,0
"983",1,"20022003","BUF","TOR",1,0,0
"984",0,"20022003","BUF","TOR",1,1,0
"985",1,"20022003","BUF","TOR",2,0,0
"986",1,"20022003","BUF","TOR",3,1,0
"987",1,"20022003","PHI","MTL",2,0,0
"988",0,"20022003","PHI","MTL",2,1,0
"989",0,"20022003","PHI","MTL",4,0,0
"990",0,"20022003","NYI","OTT",1,0,0
"991",1,"20022003","NYI","OTT",2,-1,0
"992",1,"20022003","NYI","OTT",3,0,0
"993",1,"20022003","NYI","OTT",3,1,0
"994",0,"20022003","NYI","OTT",3,2,0
"995",1,"20022003","NYI","OTT",3,1,0
"996",0,"20022003","CAR","CBJ",1,0,0
"997",0,"20022003","CAR","CBJ",2,-1,0
"998",0,"20022003","CAR","CBJ",2,-2,0
"999",1,"20022003","CAR","CBJ",2,-3,0
"1000",1,"20022003","CAR","CBJ",3,-2,0
"1001",0,"20022003","CAR","CBJ",3,-1,0
"1002",0,"20022003","BOS","PIT",1,0,0
"1003",1,"20022003","BOS","PIT",2,-1,0
"1004",0,"20022003","BOS","PIT",2,0,0
"1005",0,"20022003","BOS","PIT",3,-1,0
"1006",1,"20022003","BOS","PIT",3,-2,0
"1007",0,"20022003","VAN","FLA",1,0,0
"1008",0,"20022003","VAN","FLA",1,-1,0
"1009",1,"20022003","VAN","FLA",1,-2,0
"1010",0,"20022003","VAN","FLA",1,-1,0
"1011",0,"20022003","VAN","FLA",2,-2,0
"1012",0,"20022003","VAN","FLA",3,-3,0
"1013",1,"20022003","VAN","FLA",3,-4,0
"1014",0,"20022003","NJD","STL",1,0,0
"1015",1,"20022003","NJD","STL",1,-1,0
"1016",1,"20022003","NJD","STL",1,0,0
"1017",0,"20022003","NJD","STL",2,1,0
"1018",1,"20022003","NJD","STL",2,0,0
"1019",0,"20022003","NJD","STL",3,1,0
"1020",0,"20022003","NJD","STL",3,0,0
"1021",1,"20022003","NJD","STL",3,-1,0
"1022",0,"20022003","NJD","STL",4,0,0
"1023",1,"20022003","DAL","NSH",1,0,0
"1024",1,"20022003","DAL","NSH",1,1,0
"1025",0,"20022003","DAL","NSH",1,2,0
"1026",1,"20022003","DAL","NSH",2,1,0
"1027",1,"20022003","DAL","NSH",2,2,0
"1028",0,"20022003","DAL","NSH",2,3,0
"1029",1,"20022003","DAL","NSH",2,2,0
"1030",1,"20022003","COL","EDM",2,0,0
"1031",0,"20022003","TBL","NYR",2,0,0
"1032",1,"20022003","TBL","NYR",2,-1,0
"1033",1,"20022003","TBL","NYR",3,0,0
"1034",0,"20022003","TBL","NYR",3,1,0
"1035",0,"20022003","TBL","NYR",3,0,0
"1036",1,"20022003","TBL","NYR",3,-1,0
"1037",1,"20022003","TBL","NYR",3,0,0
"1038",0,"20022003","WSH","ATL",1,0,0
"1039",1,"20022003","WSH","ATL",1,-1,0
"1040",1,"20022003","WSH","ATL",1,0,0
"1041",0,"20022003","WSH","ATL",1,1,0
"1042",1,"20022003","WSH","ATL",2,0,0
"1043",0,"20022003","WSH","ATL",3,1,0
"1044",1,"20022003","WSH","ATL",3,0,0
"1045",0,"20022003","WSH","ATL",3,1,0
"1046",1,"20022003","WSH","ATL",3,0,0
"1047",1,"20022003","CGY","DET",1,0,0
"1048",0,"20022003","CGY","DET",2,1,0
"1049",1,"20022003","CGY","DET",2,0,0
"1050",1,"20022003","CGY","DET",3,1,0
"1051",0,"20022003","CGY","DET",3,2,0
"1052",1,"20022003","CGY","DET",3,1,0
"1053",1,"20022003","CHI","ANA",1,0,0
"1054",1,"20022003","CHI","ANA",1,1,0
"1055",1,"20022003","CHI","ANA",1,2,0
"1056",0,"20022003","CHI","ANA",1,3,0
"1057",0,"20022003","CHI","ANA",1,2,0
"1058",0,"20022003","NJD","PHI",4,0,0
"1059",0,"20022003","STL","BOS",1,0,0
"1060",0,"20022003","STL","BOS",2,-1,0
"1061",0,"20022003","STL","BOS",2,-2,0
"1062",0,"20022003","STL","BOS",3,-3,0
"1063",1,"20022003","VAN","NYI",1,0,0
"1064",0,"20022003","VAN","NYI",3,1,0
"1065",1,"20022003","VAN","NYI",3,0,0
"1066",1,"20022003","CBJ","NYR",1,0,0
"1067",0,"20022003","CBJ","NYR",1,1,0
"1068",1,"20022003","CBJ","NYR",1,0,0
"1069",1,"20022003","CBJ","NYR",1,1,0
"1070",0,"20022003","CBJ","NYR",2,2,0
"1071",0,"20022003","CBJ","NYR",3,1,0
"1072",1,"20022003","CBJ","NYR",3,0,0
"1073",1,"20022003","CBJ","NYR",3,1,0
"1074",0,"20022003","TBL","TOR",1,0,0
"1075",0,"20022003","TBL","TOR",1,-1,0
"1076",1,"20022003","TBL","TOR",3,-2,0
"1077",1,"20022003","TBL","TOR",3,-1,0
"1078",0,"20022003","TBL","TOR",3,0,0
"1079",1,"20022003","TBL","TOR",3,-1,0
"1080",1,"20022003","TBL","TOR",4,0,0
"1081",0,"20022003","WSH","PIT",1,0,0
"1082",0,"20022003","WSH","PIT",1,-1,0
"1083",0,"20022003","WSH","PIT",2,-2,0
"1084",0,"20022003","WSH","PIT",3,-3,0
"1085",1,"20022003","WSH","PIT",3,-4,0
"1086",1,"20022003","ANA","DET",1,0,0
"1087",1,"20022003","ANA","DET",2,1,0
"1088",0,"20022003","ANA","DET",2,2,0
"1089",0,"20022003","CAR","NSH",1,0,0
"1090",1,"20022003","CAR","NSH",3,-1,0
"1091",0,"20022003","CAR","NSH",3,0,0
"1092",0,"20022003","CGY","COL",2,0,0
"1093",0,"20022003","CGY","COL",2,-1,0
"1094",1,"20022003","CGY","COL",3,-2,0
"1095",1,"20022003","MIN","EDM",2,0,0
"1096",0,"20022003","MIN","EDM",2,1,0
"1097",1,"20022003","MIN","EDM",4,0,0
"1098",1,"20022003","SJS","PHX",1,0,0
"1099",1,"20022003","SJS","PHX",1,1,0
"1100",0,"20022003","SJS","PHX",2,2,0
"1101",0,"20022003","SJS","PHX",2,1,0
"1102",0,"20022003","SJS","PHX",4,0,0
"1103",1,"20022003","ANA","BUF",2,0,0
"1104",1,"20022003","ANA","BUF",2,1,0
"1105",1,"20022003","ANA","BUF",3,2,0
"1106",1,"20022003","ANA","BUF",3,3,0
"1107",0,"20022003","CAR","FLA",1,0,0
"1108",1,"20022003","CAR","FLA",1,-1,0
"1109",1,"20022003","CAR","FLA",2,0,0
"1110",1,"20022003","CAR","FLA",2,1,0
"1111",0,"20022003","CAR","FLA",2,2,0
"1112",1,"20022003","CAR","FLA",3,1,0
"1113",1,"20022003","OTT","CHI",2,0,0
"1114",1,"20022003","MTL","DAL",1,0,0
"1115",0,"20022003","MTL","DAL",2,1,0
"1116",1,"20022003","MTL","DAL",2,0,0
"1117",1,"20022003","MTL","DAL",3,1,0
"1118",1,"20022003","MTL","DAL",3,2,0
"1119",1,"20022003","MTL","DAL",3,3,0
"1120",1,"20022003","ATL","BOS",2,0,0
"1121",1,"20022003","ATL","BOS",2,1,0
"1122",1,"20022003","ATL","BOS",2,2,0
"1123",0,"20022003","ATL","BOS",2,3,0
"1124",0,"20022003","ATL","BOS",2,2,0
"1125",0,"20022003","ATL","BOS",2,1,0
"1126",1,"20022003","ATL","BOS",4,0,0
"1127",1,"20022003","NYR","PHI",2,0,0
"1128",0,"20022003","NYR","PHI",2,1,0
"1129",1,"20022003","NYR","PHI",2,0,0
"1130",0,"20022003","NYR","PHI",2,1,0
"1131",1,"20022003","OTT","STL",2,0,0
"1132",0,"20022003","OTT","STL",2,1,0
"1133",1,"20022003","OTT","STL",3,0,0
"1134",0,"20022003","OTT","STL",3,1,0
"1135",0,"20022003","DET","PHX",1,0,0
"1136",0,"20022003","DET","PHX",1,-1,0
"1137",1,"20022003","DET","PHX",1,-2,0
"1138",0,"20022003","DET","PHX",2,-1,0
"1139",1,"20022003","DET","PHX",2,-2,0
"1140",0,"20022003","DET","PHX",2,-1,0
"1141",1,"20022003","DET","PHX",3,-2,0
"1142",0,"20022003","DET","PHX",3,-1,0
"1143",1,"20022003","MIN","CGY",1,0,0
"1144",0,"20022003","MIN","CGY",1,1,0
"1145",1,"20022003","TOR","NYI",1,0,0
"1146",0,"20022003","TOR","NYI",1,1,0
"1147",1,"20022003","TOR","NYI",2,0,0
